date,inflow (m3/d)
2020-08-31,50441.32545705178
2020-09-01,40971.61539647358
2020-09-02,44902.06842593576
2020-09-03,59965.42338210629
2020-09-04,67683.89494852518
2020-09-05,54035.53141430624
2020-09-06,48382.099795903465
2020-09-07,49753.93998570627
2020-09-08,74166.06416574199
2020-09-09,654175.8427980631
2020-09-10,1205181.2790443653
2020-09-11,1019754.6967919114
2020-09-12,681716.9905960647
2020-09-13,410493.8763035117
2020-09-14,380990.98102125496
2020-09-15,439920.72712356615
2020-09-16,368559.9084760298
2020-09-17,260213.1131542554
2020-09-18,170254.75910188133
2020-09-19,120389.68244178696
2020-09-20,309118.67883622105
2020-09-21,817276.0797057233
2020-09-22,978070.2552079152
2020-09-23,731136.5035171378
2020-09-24,488525.54994883743
2020-09-25,264708.6444058882
2020-09-26,166354.67076660998
2020-09-27,272113.0488203422
2020-09-28,322917.5510516772
2020-09-29,225368.39508641703
2020-09-30,177233.86084832897
2020-10-01,128973.83612157775
2020-10-02,77039.96255200544
2020-10-03,49782.12086653372
2020-10-04,37844.152449070665
2020-10-05,30053.4905109618
2020-10-06,25975.13097805015
2020-10-07,22871.2151217904
2020-10-08,17328.546977136593
2020-10-09,64658.15425267541
2020-10-10,115772.50647364654
2020-10-11,108843.93311869651
2020-10-12,84591.37924653417
2020-10-13,63061.786684013874
2020-10-14,91366.70546819942
2020-10-15,130749.98882884903
2020-10-16,115418.0970029572
2020-10-17,81993.93656117437
2020-10-18,55253.43404719535
2020-10-19,36133.42826789916
2020-10-20,24132.063352150737
2020-10-21,19146.635017424524
2020-10-22,17039.021522685758
2020-10-23,16180.29257711449
2020-10-24,15491.907361589385
2020-10-25,12904.05549716388
2020-10-26,11519.905044271454
2020-10-27,23425.818404009104
2020-10-28,40587.56003549902
2020-10-29,51560.38301127076
2020-10-30,48765.15181623235
2020-10-31,34585.95600153503
2020-11-01,24627.71030377687
2020-11-02,17496.17601138405
2020-11-03,14103.546596779965
2020-11-04,13558.657760959648
2020-11-05,20099.498405042654
2020-11-06,84631.03481149311
2020-11-07,167482.55703346987
2020-11-08,217490.3439151376
2020-11-09,412882.3261416631
2020-11-10,544089.6863726014
2020-11-11,434245.17821725534
2020-11-12,295474.4179645936
2020-11-13,215724.17739541447
2020-11-14,362118.1606019288
2020-11-15,646493.5612222928
2020-11-16,1066387.6922415346
2020-11-17,5257733.933937911
2020-11-18,15714881.776598211
2020-11-19,19965504.62275672
2020-11-20,15044962.090269197
2020-11-21,9759870.230131956
2020-11-22,5158872.805731968
2020-11-23,2444162.1563183195
2020-11-24,1263761.2651482208
2020-11-25,913268.1087280622
2020-11-26,818876.2673574965
2020-11-27,785991.0767512313
2020-11-28,614550.1749927055
2020-11-29,234161.55996273315
2020-11-30,94464.56191518396
2020-12-01,48245.84804454824
2020-12-02,67135.3558219383
2020-12-03,900066.1715954143
2020-12-04,2278207.010365424
2020-12-05,3772812.482543902
2020-12-06,6189261.005039198
2020-12-07,8651855.8085778
2020-12-08,9438751.21550754
2020-12-09,7514411.994211561
2020-12-10,4594503.478835871
2020-12-11,2560538.759490815
2020-12-12,1286811.5473142222
2020-12-13,734937.7015120906
2020-12-14,524024.3756562864
2020-12-15,444806.8615064004
2020-12-16,397774.1934698976
2020-12-17,363005.0882883293
2020-12-18,271569.47844410245
2020-12-19,148261.59918461335
2020-12-20,101452.05394792836
2020-12-21,66313.83268519693
2020-12-22,46097.24555222748
2020-12-23,48600.2247311248
2020-12-24,50333.11929089441
2020-12-25,39374.75313022961
2020-12-26,32965.572357657235
2020-12-27,25445.082825045403
2020-12-28,18714.43334880086
2020-12-29,16037.00036414192
2020-12-30,14778.66503602638
2020-12-31,15352.66097725751
2021-01-01,46693.71407307245
2021-01-02,148887.9330535732
2021-01-03,181653.4584676332
2021-01-04,122197.66974585806
2021-01-05,80802.11002014055
2021-01-06,45277.7616362327
2021-01-07,27859.15393665158
2021-01-08,25638.74127048608
2021-01-09,113472.952714566
2021-01-10,360903.04926711984
2021-01-11,503711.743061084
2021-01-12,458156.92900416336
2021-01-13,875701.8092192094
2021-01-14,3577710.019263936
2021-01-15,6464886.0201359065
2021-01-16,5927349.608785257
2021-01-17,3915358.954813691
2021-01-18,2286334.88430515
2021-01-19,1106284.0907609367
2021-01-20,536484.9783687717
2021-01-21,335095.55226539983
2021-01-22,286894.977123344
2021-01-23,272424.5443767141
2021-01-24,249190.86935175143
2021-01-25,135838.06796395857
2021-01-26,38121.51362759678
2021-01-27,19347.953666542915
2021-01-28,14788.48211627038
2021-01-29,13035.528694957702
2021-01-30,12206.558989518318
2021-01-31,11747.761918906594
2021-02-01,11429.158497760112
2021-02-02,11167.168737690316
2021-02-03,10944.162663993471
2021-02-04,10751.265861996868
2021-02-05,10582.03855331974
2021-02-06,10430.27671160428
2021-02-07,10291.967121062296
2021-02-08,10164.979572801336
2021-02-09,10046.707827718204
2021-02-10,9935.638776679183
2021-02-11,9830.341001709225
2021-02-12,9729.580768140191
2021-02-13,9632.312238308576
2021-02-14,9537.414831666838
2021-02-15,9443.91331872273
