Date	Temperature
2000-01-28	24.35
2000-04-17	30.99
2000-05-03	30.83
2000-08-07	13.97
2000-09-08	28.94
2000-10-10	29.40
2000-10-26	32.64
2000-11-27	17.37
2001-01-14	29.30
2001-03-03	33.12
2001-07-25	21.78
2001-09-11	24.59
2001-10-13	14.29
2001-11-30	26.06
2002-02-18	28.56
2002-05-25	35.43
2002-09-14	27.02
2002-09-30	30.54
2002-11-17	26.76
2002-12-03	28.16
2003-01-20	26.92
2003-02-21	33.15
2003-05-28	18.77
2003-10-03	17.18
2003-11-04	17.92
2003-11-20	17.51
2003-12-06	26.63
2003-12-22	26.16
2004-01-23	26.08
2004-02-24	29.38
2004-03-11	31.00
2004-04-12	33.76
2004-04-28	22.15
2004-09-19	21.49
2004-10-21	17.44
2004-11-22	24.76
2004-12-08	26.27
2004-12-24	27.48
2005-01-25	29.11
2005-02-10	25.01
2005-02-26	33.56
2005-03-14	32.13
2005-04-15	35.63
2005-06-02	28.95
2005-09-22	29.53
2005-10-24	17.96
2005-12-27	26.30
2006-01-28	24.67
2006-03-01	32.28
2006-08-08	24.60
2006-09-09	19.11
2006-10-11	13.63
2006-11-28	14.27
2006-12-30	25.08
2007-01-15	25.97
2007-01-31	29.19
2007-02-16	27.62
2007-03-04	32.31
2007-03-20	34.83
2007-04-05	33.55
2007-08-27	15.94
2007-09-12	4.35
2007-10-14	4.13
2007-10-30	15.95
2007-11-15	30.00
2007-12-01	30.47
2007-12-17	24.97
2008-01-02	26.81
2008-01-18	26.05
2008-02-03	27.36
2008-02-19	30.33
2008-03-06	31.30
2008-05-25	27.71
2008-07-12	15.36
2008-08-29	25.41
2008-09-30	27.97
2008-11-01	24.53
2008-11-17	13.67
2008-12-03	32.45
2009-01-20	26.24
2009-02-05	29.45
2009-03-25	31.25
2009-05-12	31.02
2009-05-28	25.06
2009-06-29	17.05
2009-10-19	25.51
2009-11-04	16.57
2009-11-20	23.36
2010-01-07	27.28
2010-01-23	27.74
2010-02-08	25.99
2010-02-24	29.78
2010-05-15	24.27
2011-03-31	33.12
2011-05-02	31.89
2011-05-18	33.84
2011-08-22	18.91
2011-09-23	28.43
2011-10-09	27.34
2011-11-10	29.03
2011-12-12	17.81
2012-01-13	26.85
2012-01-29	17.14
2012-02-14	32.53
2012-03-01	29.52
2012-03-17	33.35
2012-04-02	31.69
2012-04-18	25.24
2012-05-04	28.82
2012-06-21	13.52
2012-09-25	23.90
2012-10-27	24.15
2012-11-12	30.89
2012-11-28	30.97
2012-12-14	24.28
2013-01-15	29.17
2013-01-31	28.68
2013-08-11	17.62
2013-08-27	21.24
2013-10-14	29.88
2013-10-30	10.11
2013-12-17	27.33
2014-01-02	25.49
2014-01-18	23.22
2014-02-03	26.48
2014-02-19	27.81
2014-03-07	29.60
2014-03-23	36.85
2014-04-08	34.09
2014-04-24	27.82
2014-05-10	32.10
2014-06-27	18.28
2014-08-14	22.45
2014-08-30	14.84
2014-09-15	25.41
2014-10-01	27.12
2014-10-17	6.15
2014-11-02	6.97
2014-11-18	25.73
2014-12-04	26.00
2014-12-20	20.01
2015-01-05	29.62
2015-01-21	27.24
2015-02-06	25.77
2015-02-22	28.00
2015-03-10	31.54
2015-04-11	29.94
2015-04-27	30.43
2015-05-29	26.33
2015-06-30	24.82
2015-07-16	0.19
2015-08-17	19.74
2015-09-18	21.17
2015-10-20	1.36
2015-11-21	26.82
2015-12-23	27.88
2016-01-08	25.25
2016-01-24	26.69
2016-02-09	26.91
2016-02-25	35.90
2016-03-28	32.25
2016-04-13	29.05
2016-04-29	29.95
2016-05-31	25.80
2016-07-02	8.59
2016-08-03	17.92
2016-08-19	22.80
2016-09-20	22.31
2016-10-06	26.06
2016-10-22	14.02
2016-11-07	29.36
2016-11-23	21.45
2016-12-09	25.71
2017-01-10	28.62
2017-02-11	30.04
2017-02-27	27.59
2017-03-31	35.79
