Date	Temperature
2018-01-20	25.37
2018-01-20	25.37
2018-01-20	25.37
2018-01-20	25.37
2018-02-21	29.01
2018-02-21	29.01
2018-02-21	29.01
2018-02-21	29.01
2018-02-28	29.35
2018-02-28	29.35
2018-02-28	29.35
2018-02-28	29.35
2018-03-09	30.28
2018-03-09	30.28
2018-03-09	30.28
2018-03-09	30.28
2018-04-26	28.88
2018-04-26	28.88
2018-04-26	28.88
2018-04-26	28.88
2018-05-03	24.8
2018-05-03	24.8
2018-05-03	24.8
2018-05-03	24.8
2018-09-08	21.42
2018-09-08	21.42
2018-09-08	21.42
2018-09-08	21.42
2018-09-17	18.87
2018-09-17	18.87
2018-09-17	18.87
2018-09-17	18.87
2018-09-24	24.49
2018-09-24	24.49
2018-09-24	24.49
2018-09-24	24.49
2018-10-26	25.58
2018-10-26	25.58
2018-10-26	25.58
2018-10-26	25.58
2018-11-11	27.77
2018-11-11	27.77
2018-11-11	27.77
2018-11-11	27.77
2018-11-20	25.53
2018-11-20	25.53
2018-11-20	25.53
2018-11-20	25.53
2018-11-27	26.34
2018-11-27	26.34
2018-11-27	26.34
2018-11-27	26.34
2019-01-07	25.84
2019-01-07	25.84
2019-01-07	25.84
2019-01-07	25.84
2019-01-30	25.62
2019-01-30	25.62
2019-01-30	25.62
2019-01-30	25.62
2019-02-08	26.53
2019-02-08	26.53
2019-02-08	26.53
2019-02-08	26.53
2019-02-15	27.96
2019-02-15	27.96
2019-02-15	27.96
2019-02-15	27.96
2019-02-24	30.39
2019-02-24	30.39
2019-02-24	30.39
2019-02-24	30.39
2019-03-03	27.83
2019-03-03	27.83
2019-03-03	27.83
2019-03-03	27.83
2019-03-12	30.75
2019-03-12	30.75
2019-03-12	30.75
2019-03-12	30.75
2019-04-04	30.64
2019-04-04	30.64
2019-04-04	30.64
2019-04-04	30.64
2019-04-13	32.96
2019-04-13	32.96
2019-04-13	32.96
2019-04-13	32.96
2019-09-20	23.85
2019-09-20	23.85
2019-09-20	23.85
2019-09-20	23.85
2019-10-06	23.44
2019-10-06	23.44
2019-10-06	23.44
2019-10-06	23.44
2019-10-13	27.22
2019-10-13	27.22
2019-10-13	27.22
2019-10-13	27.22
2019-11-23	24.02
2019-11-23	24.02
2019-11-23	24.02
2019-11-23	24.02
2019-12-09	24.85
2019-12-09	24.85
2019-12-09	24.85
2019-12-09	24.85
2020-01-10	26.71
2020-01-10	26.71
2020-01-10	26.71
2020-01-10	26.71
2020-02-02	26.95
2020-02-02	26.95
2020-02-02	26.95
2020-02-02	26.95
2020-02-11	29.66
2020-02-11	29.66
2020-02-11	29.66
2020-02-11	29.66
2020-02-18	28.3
2020-02-18	28.3
2020-02-18	28.3
2020-02-18	28.3
2020-03-05	25.79
2020-03-05	25.79
2020-03-05	25.79
2020-03-05	25.79
2020-03-14	31.01
2020-03-14	31.01
2020-03-14	31.01
2020-03-14	31.01
2020-03-21	27.93
2020-03-21	27.93
2020-03-21	27.93
2020-03-21	27.93
2020-03-30	28.7
2020-03-30	28.7
2020-03-30	28.7
2020-03-30	28.7
2020-05-08	30.28
2020-05-08	30.28
2020-05-08	30.28
2020-05-08	30.28
2020-05-24	28.37
2020-05-24	28.37
2020-05-24	28.37
2020-05-24	28.37
2020-11-09	24.81
2020-11-09	24.81
2020-11-09	24.81
2020-11-09	24.81
2020-12-11	25.79
2020-12-11	25.79
2020-12-11	25.79
2020-12-11	25.79
2021-01-19	24.59
2021-01-19	24.59
2021-01-19	24.59
2021-01-19	24.59
2021-02-04	25.37
2021-02-04	25.37
2021-02-04	25.37
2021-02-04	25.37
2021-02-13	26.97
2021-02-13	26.97
2021-02-13	26.97
2021-02-13	26.97
2021-03-08	31.55
2021-03-08	31.55
2021-03-08	31.55
2021-03-08	31.55
2021-06-28	15.79
2021-06-28	15.79
2021-06-28	15.79
2022-01-22	26.34
2022-01-22	26.34
2022-01-22	26.34
2022-01-22	26.34
2022-02-23	28.41
2022-02-23	28.41
2022-02-23	28.41
2022-02-23	28.41
2022-03-04	28.95
2022-03-04	28.95
2022-03-04	28.95
2022-03-04	28.95
2022-03-11	29.87
2022-03-11	29.87
2022-03-11	29.87
2022-03-11	29.87
2022-05-23	26.26
2022-05-23	26.26
2022-05-23	26.26
2022-05-23	26.26
2022-09-03	20.89
2022-09-03	20.89
2022-09-03	20.89
2022-09-03	20.89
2022-12-24	23.1
2022-12-24	23.1
2022-12-24	23.1
2022-12-24	23.1
2023-01-02	24.59
2023-01-02	24.59
2023-01-02	24.59
2023-01-02	24.59
2023-01-09	25.25
2023-01-09	25.25
2023-01-09	25.25
2023-01-09	25.25
2023-01-18	25.44
2023-01-18	25.44
2023-01-18	25.44
2023-01-18	25.44
2023-01-25	21.97
2023-01-25	21.97
2023-01-25	21.97
2023-01-25	21.97
2023-02-10	24.35
2023-02-10	24.35
2023-02-10	24.35
2023-02-10	24.35
2023-02-26	28.61
2023-02-26	28.61
2023-02-26	28.61
2023-02-26	28.61
2023-03-07	28.41
2023-03-07	28.41
2023-03-07	28.41
2023-03-07	28.41
2023-03-14	28.26
2023-03-14	28.26
2023-03-14	28.26
2023-03-14	28.26
2023-03-30	27.55
2023-03-30	27.55
2023-03-30	27.55
2023-03-30	27.55
2023-04-08	28.96
2023-04-08	28.96
2023-04-08	28.96
2023-04-08	28.96
2023-04-15	32.55
2023-04-15	32.55
2023-04-15	32.55
2023-04-15	32.55
2023-05-26	27.66
2023-05-26	27.66
2023-05-26	27.66
2023-05-26	27.66
