date,evaporation (mm)
2017-07-29,4.541591041851996
2017-07-30,4.001775744258268
2017-07-31,4.467835341283351
2017-08-01,4.088271056024479
2017-08-02,4.608538843411909
2017-08-03,4.960653346444615
2017-08-04,3.9770339798096974
2017-08-05,3.482438163486078
2017-08-06,4.352586831594955
2017-08-07,4.112308612560836
2017-08-08,4.320699912483755
2017-08-09,3.911691104127564
2017-08-10,4.032256526083064
2017-08-11,4.919142455413246
2017-08-12,4.497875404680543
2017-08-13,4.060624355729902
2017-08-14,4.150314761077448
2017-08-15,4.120464323168017
2017-08-16,4.1028903894588336
2017-08-17,4.548836277635584
2017-08-18,4.322665618487475
2017-08-19,4.029581459714346
2017-08-20,3.451766621856511
2017-08-21,3.769453849933319
2017-08-22,4.331795229839263
2017-08-23,4.342497361325315
2017-08-24,4.218076448243886
2017-08-25,3.876427370504961
2017-08-26,4.826167019385048
2017-08-27,4.478004630474421
2017-08-28,3.4006859327098664
2017-08-29,3.601853346959018
2017-08-30,4.47962656176276
2017-08-31,4.452366413027575
2017-09-01,4.112498473146328
2017-09-02,4.277118443421905
2017-09-03,4.064554021690954
2017-09-04,4.283273127662346
2017-09-05,4.6242761806276045
2017-09-06,4.393820309470934
2017-09-07,4.292859254010286
2017-09-08,4.311442964564716
2017-09-09,3.857343272640109
2017-09-10,4.162010094074525
2017-09-11,3.505483692927461
2017-09-12,5.163942742458191
2017-09-13,3.73956910632176
2017-09-14,3.861921107544843
2017-09-15,6.00256470430601
2017-09-16,4.648423421841717
2017-09-17,2.760193825105018
2017-09-18,4.481265979131123
2017-09-19,5.364302332965221
2017-09-20,5.375470598579065
2017-09-21,5.902089476823671
2017-09-22,5.6125743606866285
2017-09-23,4.753110396980104
2017-09-24,4.596006181872808
2017-09-25,4.437629191951787
2017-09-26,4.2530965904789735
2017-09-27,4.745724590623165
2017-09-28,3.706785492979821
2017-09-29,4.241253046254645
2017-09-30,4.818799801508928
2017-10-01,4.423665263639857
2017-10-02,4.79262409565729
2017-10-03,4.418493630867298
2017-10-04,4.24431456816132
2017-10-05,4.283369288037193
2017-10-06,5.209963350169995
2017-10-07,4.20099297355122
2017-10-08,4.519736160964204
2017-10-09,3.958075391276979
2017-10-10,4.093709349994336
2017-10-11,4.112433653894999
2017-10-12,4.169751299663391
2017-10-13,4.082242902880166
2017-10-14,3.700382642540605
2017-10-15,4.081282889678875
2017-10-16,4.204147221607483
2017-10-17,3.227529326806251
2017-10-18,4.166954169061253
2017-10-19,5.254766094321503
2017-10-20,4.27881234649915
2017-10-21,3.562734695725776
2017-10-22,5.13174724128567
2017-10-23,4.826549102049087
2017-10-24,3.6420875384649833
2017-10-25,3.673375984455433
2017-10-26,3.255667765659356
2017-10-27,3.3464695205088684
2017-10-28,3.265417001941557
2017-10-29,3.8286567894241736
2017-10-30,3.3432056508480774
2017-10-31,3.166671053011
2017-11-01,3.518209218163159
2017-11-02,3.215983675566693
2017-11-03,2.6623703030794434
2017-11-04,3.0442096136350463
2017-11-05,2.7933648247586045
2017-11-06,3.3161485627539653
2017-11-07,3.682734287459166
2017-11-08,3.4730135405065874
2017-11-09,4.581470745144075
2017-11-10,4.935297806808525
2017-11-11,4.2187776182380174
2017-11-12,4.70106546085322
2017-11-13,4.60277790902689
2017-11-14,4.35552833522668
2017-11-15,4.612230011762532
2017-11-16,4.692972055407696
2017-11-17,4.577588615944428
2017-11-18,4.301087927631167
2017-11-19,3.388582160312437
2017-11-20,4.340817282797248
2017-11-21,3.3819639467499067
2017-11-22,4.50509302581596
2017-11-23,4.893833093761294
2017-11-24,4.716702016795046
2017-11-25,4.199974879943039
2017-11-26,3.5893348929938327
2017-11-27,2.9224534860764373
2017-11-28,3.842916335391578
2017-11-29,3.562382667113577
2017-11-30,1.6782263669355115
2017-12-01,2.0498388413726776
2017-12-02,2.2894282647236706
2017-12-03,3.803225033812136
2017-12-04,4.537673970555411
2017-12-05,4.393886852770077
2017-12-06,4.299984592560152
2017-12-07,4.177787516138355
2017-12-08,3.136638656129165
2017-12-09,3.0803885720221467
2017-12-10,3.97042675924554
2017-12-11,3.784962642166781
2017-12-12,3.920325611578863
2017-12-13,2.690539149392214
2017-12-14,4.341402673216085
2017-12-15,4.575764591857106
2017-12-16,4.842086039041516
2017-12-17,4.348335905817546
2017-12-18,5.133206438197581
2017-12-19,4.94910526980948
2017-12-20,4.089758086305642
2017-12-21,4.839501757253483
2017-12-22,4.815696728775819
2017-12-23,5.063598768937291
2017-12-24,5.127840471501136
2017-12-25,5.0262058808028645
2017-12-26,4.241158617042969
2017-12-27,5.357234498785377
2017-12-28,5.416489604530876
2017-12-29,5.2370655446859775
2017-12-30,5.1525421889826815
2017-12-31,4.437119040104997
2018-01-01,4.422655911482046
2018-01-02,4.310322492038221
2018-01-03,4.6280795905508585
2018-01-04,4.678483137194007
2018-01-05,4.886755647831041
2018-01-06,4.3542326478225055
2018-01-07,4.4222813595886645
2018-01-08,3.9674899142488087
2018-01-09,3.743913457568896
2018-01-10,4.246482259706116
2018-01-11,4.430087037511788
2018-01-12,4.193476910393734
2018-01-13,4.636284677916939
2018-01-14,5.21610179723436
2018-01-15,5.064874794293599
2018-01-16,3.711083068642737
2018-01-17,4.515110330458279
2018-01-18,5.22211375150332
2018-01-19,5.61813978578371
2018-01-20,5.530596408914301
2018-01-21,4.917950000150775
2018-01-22,4.556437262265664
2018-01-23,3.0106993638162103
2018-01-24,3.5479620963183045
2018-01-25,4.594802641805562
2018-01-26,5.057387244228628
2018-01-27,5.182671442730638
2018-01-28,4.5960001601124
2018-01-29,4.694104470011124
2018-01-30,5.501224719469673
2018-01-31,5.713915546896158
2018-02-01,5.517241003274643
2018-02-02,5.508487321574288
2018-02-03,5.64311042006548
2018-02-04,5.779243197974158
2018-02-05,5.518413265940064
2018-02-06,3.983224545752439
2018-02-07,3.501970180665366
2018-02-08,3.287170744267246
2018-02-09,3.3996320935645747
2018-02-10,3.92174654857501
2018-02-11,4.84002920606974
2018-02-12,5.440893885644982
2018-02-13,5.416633745005711
2018-02-14,5.47808990919902
2018-02-15,5.455118721580695
2018-02-16,5.6119290142774965
2018-02-17,4.977622458651394
2018-02-18,5.355876293448306
2018-02-19,5.636986068830107
2018-02-20,5.44224068246584
2018-02-21,4.994141319637896
2018-02-22,5.195657469971046
2018-02-23,5.455461458822105
2018-02-24,5.821209963263002
2018-02-25,5.330602207903878
2018-02-26,5.490158632211335
2018-02-27,5.509155879125005
2018-02-28,5.4527860714649625
2018-03-01,4.039689078385242
2018-03-02,5.278558491734178
2018-03-03,5.032277202824489
2018-03-04,5.252038646436544
2018-03-05,5.330588618629207
2018-03-06,5.476663480731731
2018-03-07,5.159666303332858
2018-03-08,4.915181622468249
2018-03-09,5.905150117291476
2018-03-10,4.981890523315098
2018-03-11,6.06949804967409
2018-03-12,4.860659678350897
2018-03-13,2.793897944090093
2018-03-14,2.8445077966544794
2018-03-15,3.930709342864282
2018-03-16,3.7248354228442495
2018-03-17,3.5656079430255123
2018-03-18,3.680849143402655
2018-03-19,5.145095180033011
2018-03-20,5.60641589962138
2018-03-21,6.016452977492814
2018-03-22,4.796889686735467
2018-03-23,5.43530208116447
2018-03-24,5.433281894103492
2018-03-25,5.1932109769315415
2018-03-26,4.763899121780058
2018-03-27,5.546258826618188
2018-03-28,5.5085920190524815
2018-03-29,5.835776043520764
2018-03-30,6.127400809318564
2018-03-31,4.616014435774489
2018-04-01,4.711688026218866
2018-04-02,4.983128151547295
2018-04-03,4.334353042728356
2018-04-04,4.611396000388995
2018-04-05,5.725673934666786
2018-04-06,4.852835454434855
2018-04-07,5.849281215531338
2018-04-08,4.394039254239108
2018-04-09,4.316559183006199
2018-04-10,4.082540136602959
2018-04-11,4.106748539504561
2018-04-12,4.189444909276822
2018-04-13,4.358145053740216
2018-04-14,4.312907782781064
2018-04-15,5.149884714852933
2018-04-16,4.165114734467632
2018-04-17,5.236835034980514
2018-04-18,5.441849803303963
2018-04-19,5.535257237345247
2018-04-20,5.497581022068559
2018-04-21,4.397566879006707
2018-04-22,5.619210913586596
2018-04-23,4.434713523594118
2018-04-24,4.616797583944821
2018-04-25,4.345077599054201
2018-04-26,4.362679404432778
2018-04-27,4.607372477120852
2018-04-28,5.636769375003809
2018-04-29,5.7900374681474105
2018-04-30,4.946021324123457
2018-05-01,5.832455896763775
2018-05-02,4.606585997163256
2018-05-03,4.481772599988718
2018-05-04,4.177332099432592
2018-05-05,4.002117478068932
2018-05-06,3.929307123284726
2018-05-07,4.2704529673992
2018-05-08,4.294167313612895
2018-05-09,4.263524890833883
2018-05-10,4.209957376949353
2018-05-11,4.293367749098342
2018-05-12,4.049576232471376
2018-05-13,4.170374034943871
2018-05-14,5.018479541714379
2018-05-15,3.933966696099524
2018-05-16,3.8318245065116776
2018-05-17,4.125613502822085
2018-05-18,4.460608052707704
2018-05-19,5.567942928924682
2018-05-20,4.926461523122136
