date,dS (m3)
2020-07-02,-147349.1214586
2020-07-05,-146952.0611683
2020-07-07,-146168.25585130003
2020-07-12,123426.697116
2020-07-17,257065.39552530003
2020-07-21,191042.2212518
2020-07-22,417433.9028866
2020-07-27,1389912.7400863
2020-08-01,47840.41545152397
2020-08-06,757880.0697534
2020-08-11,400179.9419004
2020-08-16,32078158.4194376
2020-08-21,0.0
2020-08-22,84557426.4795918
2020-08-31,-50620505.6160497
2020-09-05,83917189.3262084
2020-09-07,-21177945.6740088
2020-09-10,29383057.2396538
2020-09-15,-13876356.7419103
2020-09-20,24872241.4073409
2020-09-23,8072929.438981901
2020-09-25,20500501.6418203
2020-09-30,12457555.7229522
2020-10-05,84118252.9716913
2020-10-09,-113135474.2560406
2020-10-10,79074347.9933168
2020-10-15,-28684350.3916216
2020-10-20,14945697.2342755
2020-10-25,-6910376.750418699
2020-10-30,4025418.5132352
2020-11-04,-76811101.4552481
2020-11-09,85519417.2913734
2020-11-10,-41506184.3744324
2020-11-14,20535935.8037456
2020-11-19,-9913664.5458878
2020-11-24,5737679.2149002
2020-11-26,-3271916.2368075
2020-11-29,-190305.2851982
2020-12-04,-4770475.1395007
2020-12-09,-6991506.2321642
2020-12-12,-5875386.3057527
2020-12-14,-6422683.347168599
2020-12-19,-6903550.2176912
2020-12-24,-7261276.0441159
2020-12-28,-7174951.2689000005
2020-12-29,-7207465.7706665
2021-01-03,-6389247.203624301
2021-01-08,-6139089.023731
2021-01-13,-6128867.4279169
2021-01-18,-6124903.5287731
2021-01-23,-11381153.4453622
2021-01-28,-14797912.7508232
2021-01-29,-13309294.017587898
2021-02-02,-13649654.3213856
2021-02-07,-13612286.8429237
2021-02-12,-14409028.4857389
2021-02-14,-14938017.172484
2021-02-17,-16081189.1762716
2021-02-22,-9542563.8704189
2021-02-27,-5804351.8735777
2021-03-02,-5790211.495113
2021-03-04,-5779033.236841001
2021-03-09,-6296764.5271322
2021-03-14,-162330.5667428
2021-03-18,-155712.2170341
2021-03-19,-556926.2356815
2021-03-24,-60889.32737277989
2021-03-29,-571349.4771114001
2021-04-03,-46268.19716122376
2021-04-08,-303394.6085544
2021-04-13,-175111.8630152
2021-04-18,-236928.7764561
2021-04-19,-205044.1207471
2021-04-23,-219332.2253689
2021-04-28,-129732.2202146
2021-05-03,-93428.70246379236
2021-05-05,-111086.5260385
2021-05-08,-101964.8974662
2021-05-13,-106131.1642381
2021-05-18,-103702.0968226
2021-05-21,-70252.64749332012
2021-05-23,-52661.78916541127
2021-05-28,-61302.540252236766
