date,dS (m3)
2018-04-27,-43936.17645937239
2018-04-29,-43385.24199510279
2018-05-02,-42834.30753073084
2018-05-04,-42283.37306641005
2018-05-07,-41732.43860213851
2018-05-09,-41181.504137768505
2018-05-12,-24335.96766499385
2018-05-13,-56374.2372176282
2018-05-14,-39528.70074480617
2018-05-17,-38977.76628048539
2018-05-19,-23252.74557631276
2018-05-22,-108132.0792282
2018-05-24,-139200.4451116
2018-05-29,-119620.9291587
2018-06-01,-123010.7595307
2018-06-03,-15518.101870096623
2018-06-06,26940.29259198497
2018-06-08,5586.457415755579
2018-06-11,16466.180116431435
2018-06-13,11039.652948270308
2018-06-14,13853.922842587524
2018-06-16,12501.612864741
2018-06-18,13254.535201034532
2018-06-21,12943.033660736208
2018-06-23,13168.899352394365
2018-06-26,13122.78727663124
2018-06-28,13213.61208608676
2018-06-30,13234.807559325236
2018-07-01,13290.722485070208
2018-07-03,13328.662497649744
2018-07-06,13375.244577601808
2018-07-08,13417.035517840264
2018-07-11,13460.826049446146
2018-07-13,13503.192990057609
2018-07-16,13545.871719881934
2018-07-18,-47393.78906698791
2018-07-21,25154.689471445738
2018-07-23,-29128.60501895245
2018-07-26,-2098.5411077745725
2018-07-28,-15448.081508206433
2018-07-31,-8778.905914266765
2018-08-01,39071.25860562986
2018-08-02,66852.21655701945
2018-08-05,53565.45869265701
2018-08-07,61600.20517778135
2018-08-10,58530.50467607018
2018-08-12,61193.45510952379
2018-08-15,60862.25523567307
2018-08-17,62056.89937907178
2018-08-20,62441.08980493479
2018-08-22,63222.889452765696
2018-08-25,63779.91146691404
2018-08-27,64433.9967818844
2018-08-30,65020.25815300845
2018-09-01,31244.89748998532
2018-09-02,13508.64563248115
2018-09-04,22529.248928198624
2018-09-06,18772.741897464763
2018-09-09,21466.370310412145
2018-09-11,20192.71384452633
2018-09-14,20918.41883967772
2018-09-18,20635.867428049543
2018-09-19,-7613.392623949256
2018-09-21,-22039.32125585065
2018-09-24,-14814.659160168809
2018-09-26,-18344.902477828306
2018-09-29,-16533.75869474192
2018-10-01,-4090.417412353459
2018-10-04,2935.879722165044
2018-10-06,-577.4843179547986
2018-10-09,1179.8206293858575
2018-10-11,301.06526178238323
2018-10-14,740.6248497553726
2018-10-16,520.8657897870459
2018-10-19,630.8417893676512
2018-10-20,575.9113877415732
2018-10-21,603.4525254575069
2018-10-24,62267.961005558594
2018-10-26,-16572.524302364574
2018-10-29,15660.420772346208
2018-10-31,6909.085417585557
2018-11-03,11320.770722049943
2018-11-05,9125.37210068596
2018-11-08,10245.77023837668
2018-11-10,9701.95759723441
2018-11-15,9993.308286505291
2018-11-18,9865.473157716073
2018-11-20,131934.0646399
2018-11-21,-51141.89396163222
2018-11-23,78997.59338207242
2018-11-25,-24045.82870988873
2018-11-28,-64649.49136384009
2018-11-30,47601.27377683628
2018-12-03,-43824.403386950544
2018-12-07,0.0
2018-12-08,102298.4549525
2018-12-10,0.0
2018-12-13,-11948.80040655778
2018-12-15,11948.80040655778
2018-12-18,-179041.9006849
2018-12-20,296675.4096417
2018-12-23,-162781.7350496
2018-12-25,103580.8920569
2018-12-28,-64277.73577184655
2018-12-30,19696.068716555324
2019-01-02,-22096.288327197904
2019-01-04,-1230.423373086638
2019-01-07,-11618.605123997568
2019-01-08,-6426.595386406312
2019-01-09,-9003.56205022019
2019-01-12,-7707.147668197021
2019-01-14,-8341.983586389291
2019-01-17,-2805.3496220902525
2019-01-19,-370.0413914885537
2019-01-22,-1586.8885982962552
2019-01-24,-978.4577566280497
2019-01-27,-1282.297536352973
2019-01-29,-4179.669021815506
2019-02-01,-5776.293498651887
2019-02-03,-4974.583388436116
2019-02-06,-5369.837616319248
2019-02-08,84737.07377222378
2019-02-09,0.0
2019-02-11,-125988.7144362
2019-02-13,54564.49890755374
2019-02-16,-37278.35287072751
2019-02-18,6557.875016247056
2019-02-21,-15267.048928191876
2019-02-23,-4369.659946336433
2019-02-25,-9789.981210841588
2019-02-26,81199.28798160997
2019-02-28,-375192.1102559
2019-03-03,269481.5529971
2019-03-05,-189081.5652808
2019-03-08,39570.424454371765
2019-03-10,-72348.90864877374
2019-03-13,18441.656834518464
2019-03-15,-49187.36392920401
2019-03-18,-48520.4715057386
2019-03-20,-47853.57809802265
2019-03-23,-47186.68469030671
2019-03-25,-46519.79036466402
2019-03-28,-45852.89788812938
2019-03-29,-45186.00448041344
2019-03-30,-44519.11019448538
2019-04-02,-43852.21767823611
2019-04-04,-43185.32427052017
2019-04-07,-42518.43086280424
2019-04-09,-41851.53662994038
2019-04-12,-41184.644060626895
2019-04-14,-22115.54351946017
2019-04-17,-21918.343941000003
2019-04-19,-21721.144362496227
2019-04-22,-21523.944783992447
2019-04-24,-21326.74520548868
2019-04-27,-13163.276632004385
2019-04-29,-48071.87944013602
2019-04-30,-29985.17549723427
2019-05-02,-18431.93754537356
2019-05-04,-23938.081266144683
2019-05-07,-21050.036075572745
2019-05-09,-22289.8585256978
2019-05-12,-21497.70485340684
2019-05-14,-21702.54838711164
2019-05-16,-21415.22088612453
2019-05-17,-21367.53643816567
2019-05-19,-21199.87166835237
2019-05-22,-21088.793283349925
2019-05-24,-20947.53121005522
2019-05-27,-20818.60072113709
2019-05-29,-20681.061685859448
2019-06-01,-103567.2450489
2019-06-06,1184.7992733586098
2019-06-11,2891.545283317188
2019-06-16,2038.6335120862416
2019-06-17,2468.9133499425607
2019-06-21,2255.859436381718
2019-06-26,85360.788126063
2019-07-01,131040.4229148
2019-07-03,111181.1992755
2019-07-06,127368.6494751
2019-07-11,123427.0640343
2019-07-16,130208.1133606
2019-07-19,54626.33655009144
2019-07-21,13770.639396377708
2019-07-26,34707.40822109565
2019-07-31,24274.0555150666
2019-08-04,29746.495391380045
2019-08-05,27149.81497591241
2019-08-10,28642.54328930611
2019-08-20,28060.60558496548
2019-09-05,28528.64904930335
2019-09-09,28463.14025881365
2019-09-14,28666.50931382493
2019-09-19,28732.25710556004
2019-09-21,28866.31938048961
2019-09-24,28964.42922180893
2019-09-29,29079.41206786585
2019-10-04,29184.54858416994
2019-10-07,29293.38985431593
2019-10-09,29399.103448941583
2019-10-14,29505.17130684768
2019-10-19,29609.853888192338
2019-10-23,29714.054126582647
2019-10-24,29817.337639705936
2019-10-29,29919.94616058934
2019-11-03,30021.777219766624
