date	ssc
2018-01-27	20.966770684354604
2018-02-28	9.569822951852812
2018-03-16	4.571801262580282
2018-04-17	44.6688952996137
2018-05-03	157.3091104389974
2018-09-08	9.061170000738853
2018-09-24	2.2467144292656798
2018-10-26	13.692704735217003
2018-11-11	9.464731006133997
2018-11-27	8.85351916282921
2018-12-13	6.709212442969534
2019-01-30	36.68327565299591
2019-02-15	16.009681560143623
2019-03-03	40.49823622437467
2019-03-19	57.58287907187618
2019-04-04	31.76797550570807
2019-04-20	41.04187491845874
2019-08-26	18.36701572974257
2019-09-27	2.793948503669517
2019-10-13	6.836212111286324
2020-01-01	5.287366377998125
2020-01-17	9.358957572893553
2020-02-02	8.714413559099102
2020-02-18	21.44008953130301
2020-03-05	12.291988675998596
2020-03-21	40.3703260495079
2020-05-08	35.353631392944905
2020-06-09	117.74859163893106
2020-10-15	9.854444707740662
2020-10-31	3.0896100024683077
2020-12-18	9.058774279645302
2021-01-19	18.25134628587258
2021-03-08	17.04775447789708
2021-04-09	73.50126390693255
2021-05-27	115.83737692627328
2021-06-28	48.11055602093378
2021-08-31	46.24423316225311
2021-09-16	12.039929075249034
2021-10-18	2.742228731723125
2021-12-21	10.773455022252554
2022-01-22	5.121809824770813
2022-02-23	14.147106479334296
2022-03-11	25.528924888832517
2022-03-27	37.69312251812415
2022-09-03	5.889953676587124
2022-10-21	6.692257124503361
2022-11-22	3.1085791033598724
2022-12-24	7.014109466232602
2023-01-09	12.90561537444433
2023-01-25	7.984351893624781
2023-02-10	17.497448989251573
2023-02-26	18.165290045561434
2023-03-14	41.592489370108446
2023-03-30	30.88866483671906
2023-04-15	24.416396157998275
2023-05-17	38.46770310439259
2023-06-02	47.64118582094565
