date	ssc
2014-01-09	19.460196297251002
2014-01-25	17.136748161299174
2014-02-10	34.09153407948861
2014-03-30	32.23873793842422
2014-05-01	17.284625428782007
2014-05-17	21.203814732581193
2014-08-21	10.218130156847467
2014-10-08	0.3660381995527254
2015-01-12	7.8020720491353375
2015-03-17	20.480297270996477
2016-01-15	7.348293074701315
2016-01-31	31.80020115560539
2016-02-16	3.961013859719967
2016-03-19	26.882570662057137
2016-04-04	9.285049663390149
2016-08-10	41.35359217322092
2017-01-17	25.88501819260649
2017-02-02	35.347010996166915
2017-02-18	36.237092528114005
2017-03-06	7.672884070038
2017-03-22	28.120539398811065
2017-12-03	5.990390180710973
2018-01-20	5.89818632966224
2018-02-05	9.730653778760322
2018-02-21	39.812080543496556
2018-12-06	6.484934290116215
2018-12-22	3.6405031107975763
2019-01-23	21.049071973058368
2019-02-24	8.646210800480992
2019-03-12	38.692380572733704
2019-03-28	23.336771708762246
2019-09-20	44.626688776751834
2019-10-06	0.537948989163068
2019-12-09	10.256979127308998
2019-12-25	46.69097168146832
2020-01-26	8.542478155579914
2020-02-11	30.89154183267362
2020-03-30	99.53122033599905
2020-04-15	19.201572841500557
2020-07-20	20.949959611435037
2021-02-13	7.772167523279428
2021-03-01	25.517992201198314
