date	ssc
2018-02-28	22.862978419308597
2018-03-16	15.422060439431338
2018-09-08	70.1481937970308
2018-10-10	201.21804382633115
2018-10-26	28.621055127491307
2018-11-11	16.807346551762443
2018-11-27	16.30691436215375
2019-01-14	27.78154775564097
2019-04-04	21.165474441434558
2019-06-23	134.69109552021567
2019-09-27	48.565590940308695
2019-10-13	2064.888153859179
2019-10-29	17.564389608857713
2019-11-14	21.656613191355643
2019-12-16	10.289961828087595
2020-02-02	21.50265939929253
2020-03-05	26.356746187064704
2020-07-11	66.16719144932178
2020-09-29	58.828449978508544
2020-10-15	105.53608722612782
2020-12-18	370.199176854908
2021-01-03	2.8912267005190992
2021-02-20	21.478646226893577
2021-03-08	16.490728610626878
2021-08-31	140.27973209671242
2021-10-18	153.74198082093076
2021-11-03	58.02041646501606
2021-12-05	7.669935924345248
2022-01-22	18.742021290993424
2022-02-23	203.23957561967046
2022-03-11	34.355738669812105
2022-05-30	174.31284799601906
2022-10-21	164.8245385963069
2022-12-24	7.841972325732122
2023-01-09	23.437742972137958
2023-02-26	20.86693201655679
2023-03-14	37.47224883561208
2023-03-30	38.12033075524927
2023-04-15	21.25593049585167
2023-06-18	12.052890406763838
