date	ssc
2018-01-04	10.847598865857718
2018-01-20	12.419420176475652
2018-02-05	2.6464214151732746
2018-02-21	14.73441267085231
2018-03-25	8.36966813017076
2018-04-10	12.568258643760494
2018-11-04	2.623618088047909
2018-11-20	1.4242675934552407
2018-12-06	5.775288174131522
2018-12-22	1.681533814955297
2019-01-07	10.774562045374259
2019-01-23	20.37709929833997
2019-02-24	4.7310930525463775
2019-03-12	7.507805157233497
2019-03-28	21.92644690008326
2019-04-13	15.790859811237286
2019-05-15	27.244807452186276
2019-09-20	0.7330081936261239
2019-10-06	0.009386874271716902
2019-10-22	3.679574246811306
2019-11-07	2.0197738292838223
2019-11-23	0.05445180955779859
2019-12-09	0.5292811905670113
2019-12-25	5.080304012824284
2020-01-10	1.3058293759850956
2020-01-26	10.229980364069913
2020-02-11	4.247840872086909
2020-02-27	1.9671144935249412
2020-03-14	9.703659688170482
2020-03-30	1.9466676100290847
2020-04-15	0.9552042857530357
2020-05-01	8.666450793824445
2020-07-20	0.663834028159249
2020-08-21	12.122268256954396
2020-10-08	7.967403604322192
2020-11-09	3.3080729880724773
2020-12-11	3.9841602522886315
2021-01-28	11.884306821270876
2021-02-13	9.10082625776331
2021-03-01	14.938097929405847
2021-03-17	22.213196207767005
2021-04-02	24.676229289123082
2021-04-18	7.037363518609523
2021-08-24	0.05528140806597809
2021-10-27	2.0141782697478283
2021-12-30	1.4126372007854993
2022-01-15	5.571071825430079
2022-01-31	7.252411319181935
2022-02-16	7.379294421019655
2022-03-04	14.48743640391001
2022-03-20	20.998204881334846
2022-04-05	7.327918831433693
2022-05-23	4.905114165263505
2022-06-08	0.04056943469038258
2022-09-28	7.0938414044369225
2022-10-14	0.8607167140700499
2022-10-30	3.8087138395719093
2022-11-15	2.432926333367705
2022-12-01	2.3552127602132162
2022-12-17	3.420935643666782
2023-01-02	5.360751007250829
2023-01-18	5.513411803181531
2023-02-03	7.898361283946591
2023-02-19	11.73392478448881
2023-03-07	12.616323480193342
2023-04-24	11.404028079922286
2023-05-10	3.963417587463806
2023-05-26	2.834614764254424
2023-07-13	0.25373232408190405
2023-08-14	11.358564613634268
