date	ssc
2014-01-09	2.2332691026475504
2014-01-25	1.0657842186825768
2014-02-10	5.046522769949092
2014-03-30	12.01551467516409
2014-08-21	0.8634599093562209
2015-01-12	1.3206166546749638
2015-01-28	1.0921807206488603
2015-03-17	8.54712966230576
2016-01-31	8.02304886598262
2016-03-19	12.81488263268809
2016-04-04	4.5629773858463345
2016-12-16	2.2393988552030804
2017-01-01	0.980835113074825
2017-01-17	2.9041190713720546
2017-02-02	4.177758730318228
2017-02-18	3.271840889667936
2017-03-22	12.384534848764332
2017-04-07	24.091657141429952
2017-05-09	15.501982102679351
2017-11-01	0.0790881284596934
2017-12-03	0.3052611143207642
2018-02-05	0.7778104028609542
2018-02-21	2.240882304468346
2018-12-06	0.4741596265087485
2019-01-07	0.32898411289480123
2019-01-23	6.7394575746372976
2019-02-24	0.9301668756562486
2019-03-12	2.774507521798121
2019-03-28	11.207596611671056
2019-08-19	2.1054742794725794
2019-09-20	4.130739412500241
2019-12-09	2.768187975438635
2019-12-25	4.827635861711239
2020-01-26	8.639702501682205
2020-02-11	2.4220213348793798
2020-03-14	6.3043089231723926
2020-03-30	2.463028279919458
2020-07-20	2.7610169886352125
2020-12-11	6.496652009984676e-31
2021-02-13	0.3948706374514405
2021-03-01	4.802420974177202
2021-03-17	1.6489225242111334
