date	ssc
2013-10-05	58.62526533163746
2014-01-25	116.82229574105519
2014-02-10	106.7817517464971
2014-02-26	15.137176629758347
2014-03-30	95.0966700829347
2014-04-15	93.58025325038619
2014-05-01	55.888999025748625
2014-05-17	60.214883874301854
2014-07-04	166.56296321669126
2014-08-21	33.08250857864134
2014-09-22	13.1062267560681
2014-10-08	10.153073506256812
2014-11-09	43.67676618843952
2015-01-12	75.5489740194937
2015-01-28	79.62327395454871
2015-02-13	120.2677203106143
2015-03-17	49.768446938864436
2015-04-02	145.2564021308096
2015-08-24	72.86477934151628
2015-09-09	116.01093521721631
2015-12-30	134.2127321277419
2016-01-15	112.22952951012097
2016-01-31	151.75890804472974
2016-03-03	108.26950230906698
2016-03-19	92.60347127607797
2016-04-04	128.1316267401419
2016-08-10	171.94456673894632
2016-09-11	149.36195088882445
2016-12-16	73.84698133487187
2017-01-01	88.17582625334927
2017-01-17	148.14548240990658
2017-02-02	166.57399523833274
2017-03-22	142.99667166368195
2017-04-07	135.30211626976427
2017-05-09	128.8462571968396
2017-07-12	156.95816617641975
2017-07-28	1008.4127154231409
2017-12-03	28.873536699860107
2018-01-04	152.1330956581984
2018-01-20	124.7231914417364
2018-02-05	103.75486301507333
2018-02-21	146.5530856733725
2018-06-29	539.2171412576212
2018-09-01	244.47835881873536
2018-11-04	41.46718256159388
2018-11-20	11.088250795042255
2018-12-06	74.76162121529416
2019-01-07	82.05830624924235
2019-01-23	101.4062010576346
2019-02-08	45.258415730221046
2019-02-24	120.50196853537486
2019-03-12	153.26841836263955
2019-03-28	175.31615056224226
2019-04-13	88.81484841559349
2019-08-19	2570.428607106265
2019-09-20	570.688763603104
2019-10-06	8.489361858219329
2019-10-22	24.549588644425427
2019-11-07	6.132125532537822
2019-12-09	51.09523228868405
2020-01-10	86.02202310549751
2020-01-26	66.23617019650833
2020-02-27	127.39188555328708
2020-03-30	148.99287242364787
2020-07-20	24.757212026168716
2020-09-22	44.50027383224326
2020-12-11	21.594383809204526
2021-02-13	53.427278733503826
2021-03-01	70.1931143625759
2021-03-17	70.56828264304156
2021-07-07	49.45140084478081
2021-08-08	73.9329048467157
2021-08-24	105.93091114603432
2021-09-09	69.2581056309493
2022-02-16	53.12815728393023
2022-03-04	67.05943702420498
2022-04-05	54.23511465541828
2022-06-08	159.73535953569007
2022-09-28	32.91042850173124
2022-12-01	5.2696320664070475
2023-02-19	55.662142961598214
2023-03-07	150.5802297948391
2023-06-11	89.97267261889432
2023-07-29	162.93317688065375
