date	ssc
2013-10-05	23.913427030531526
2013-11-06	31.135702661533088
2014-01-09	31.557421867384303
2014-02-10	17.551406683860144
2014-02-26	63.16129981722946
2014-03-30	43.27279655006194
2014-04-15	48.65050349438354
2014-05-01	36.541385302926074
2014-08-21	3.605545169982327
2014-10-08	6.719716132122482
2014-12-11	10.653127445400601
2015-01-12	35.619892715406635
2015-01-28	37.83283203929733
2015-02-13	28.759935291242485
2015-03-17	21.85121767949654
2015-04-02	48.559960535406546
2015-04-18	28.488582312407225
2015-05-04	34.62497007759461
2015-08-24	24.38939160986453
2015-09-25	17.906840628410652
2015-10-27	10.139969316951273
2015-11-28	50.00633017603937
2015-12-14	7.213996301100472
2015-12-30	43.601659052354385
2016-01-15	19.126790477961528
2016-01-31	58.61182850663886
2016-03-19	37.728632750203666
2016-04-04	55.788025519685405
2016-05-22	96.73884710433185
2016-12-16	47.13821238747918
2017-01-01	31.349360311118218
2017-01-17	66.29655293394771
2017-02-02	53.387286302830155
2017-03-06	25.083592310001794
2017-04-07	57.083715713778155
2017-05-09	77.51425885389362
2017-07-28	38.72136404526154
2017-11-01	2.4655560542292845
2017-11-17	3.7419440123368513
2017-12-03	26.3509393869884
2017-12-19	34.41761864248899
2018-01-04	23.145658269247498
2018-01-20	57.95955901689825
2018-02-05	38.863022604078424
2018-02-21	53.58644502800781
2018-05-12	43.295101399669925
2018-06-29	20.702121235189928
2018-09-01	83.68573926158126
2018-11-04	16.649038646871077
2018-11-20	7.963083181767605
2018-12-06	28.946185280709678
2018-12-22	7.305854723586804
2019-01-07	27.82447537465618
2019-01-23	24.556416228422886
2019-02-08	50.949753709734544
2019-02-24	37.15521708808579
2019-03-12	30.109270093625863
2019-03-28	68.42015814349166
2019-04-13	53.88796399736351
2019-10-06	3.53165808776253
2019-11-07	9.857024603559063
2019-12-09	20.407416518804833
2019-12-25	18.61003539887058
2020-01-10	25.456657671021535
2020-01-26	11.036436228509684
2020-02-11	36.02159867086705
2020-02-27	42.94093214053855
2020-03-14	45.04729203381882
2020-03-30	53.44778954191239
2020-04-15	27.746378422091123
2020-05-01	47.745283587410874
2020-07-20	8.685597262404942
2020-08-21	21.79962980963269
2020-09-22	35.52120452695611
2020-10-08	5.401143143806497
2020-10-24	13.366482756553578
2020-12-11	20.201734311570053
2021-02-13	16.225133567529056
2021-03-01	27.09985512404144
2021-03-17	38.08942124634191
2021-04-18	69.4979003339545
2021-05-04	33.10205452659956
2021-06-05	15.520239615375704
