date	ssc
2018-01-04	20.44509183817227
2018-01-20	27.14689652517269
2018-02-21	18.11116001377104
2018-02-28	19.463405018944254
2018-03-09	30.017279126330532
2018-03-16	11.238744961940387
2018-04-17	46.87204510788265
2018-04-26	25.600443336194797
2018-09-08	79.10031325493838
2018-09-24	17.7277126075496
2018-10-26	24.280688842747455
2018-11-11	17.591534419768838
2018-11-20	6.44281550091736
2018-11-27	28.7004449284396
2018-12-22	16.18010918019115
2019-01-07	27.720767279715
2019-01-23	27.368577233667235
2019-01-30	95.02429532018988
2019-02-08	34.979380079701386
2019-02-15	36.9057949725907
2019-02-24	17.23009911797016
2019-03-03	56.71222393509899
2019-03-12	22.298784520706455
2019-03-19	65.52605633030645
2019-03-28	34.584070346156004
2019-04-04	24.383230236772715
2019-04-13	19.381326145945785
2019-09-20	3.6169540691682824
2019-10-06	4.803869303582669
2019-10-13	15.21623939363804
2019-11-14	12.395151226379385
2019-11-23	6.287554159655438
2019-12-09	6.737529151387094
2019-12-16	20.48436372363832
2020-01-01	8.226257605022179
2020-01-10	7.66152091496625
2020-01-17	16.994338500132
2020-02-02	28.939353979350276
2020-02-11	12.360824192770794
2020-02-18	30.849370865084285
2020-03-05	48.75759887198088
2020-03-14	15.384185919892982
2020-03-21	54.71395238722631
2020-03-30	23.4683740341219
2020-04-15	7.736460161758759
2020-05-08	27.950516733589033
2020-07-20	4.95478681273903
2020-10-15	27.83875141471003
2020-10-31	2.8679115164771765
2020-11-09	14.41051236373219
2020-12-11	9.999911328942494
2021-01-19	46.762601346378936
2021-01-28	24.642635873569514
2021-02-04	54.969334099614024
2021-02-13	15.429809591084696
2021-03-01	12.832580937818491
2021-03-08	19.26916611062319
2021-03-17	17.493624626871153
2021-04-18	14.236362485609964
2021-04-25	44.507177376414504
2021-08-24	2.820062984911113
2021-12-05	9.758096649371048
2021-12-21	77.52734399273909
2021-12-30	5.539128848821185
2022-01-22	31.566884237565585
2022-01-31	25.47784812447569
2022-02-07	34.953108215113204
2022-02-23	47.45513020375244
2022-03-04	27.62827219606432
2022-03-11	55.66836442899598
2022-03-20	48.241613154652725
2022-03-27	69.85458765479646
2022-04-05	22.400040147862683
2022-09-03	27.933027423280542
2022-11-15	11.054950906443963
2022-12-24	57.72402313224983
2023-01-02	29.815764489273842
2023-01-09	78.68851450893179
2023-01-18	24.41577024416641
2023-01-25	62.36534758538969
2023-02-10	45.26426380607431
2023-02-19	13.416584395926952
2023-02-26	52.290973986627904
2023-03-07	10.972307509955746
2023-03-14	53.8808304421791
2023-03-30	43.009485189464826
2023-04-08	12.153564171539953
2023-04-15	19.53678469462863
2023-05-26	14.162261038890016
