date	ssc
2018-01-04	34.320269649989974
2018-01-20	17.786833556452294
2018-02-05	17.453164734655296
2018-02-21	25.215224914448033
2018-05-28	1219.3069839627522
2018-06-29	42.63677772120782
2018-11-20	28.98110032664961
2018-12-06	21.6326491306488
2018-12-22	9.619631698893647
2019-01-07	53.805473978242766
2019-01-23	61.024953811947405
2019-02-24	134.51443192892526
2019-03-12	92.70754093828631
2019-03-28	189.76989943053044
2019-05-15	759.4935871508941
2019-05-31	128.06000979604008
2019-09-20	26.24387948696838
2019-11-07	7.5649360378590975
2019-12-09	24.458792656672305
2019-12-25	16.497563572773988
2020-01-10	6.180763276629796
2020-01-26	6.861493578879023
2020-02-11	10.335439780727764
2020-02-27	49.50296430884123
2020-03-14	35.49436786999341
2020-03-30	84.00985269914325
2020-04-15	45.76303521524833
2020-07-20	38.21873932458437
2020-08-21	68.52620539495966
2020-10-24	21.172637069106333
2020-11-09	26.699558251721832
2020-12-11	12.108399501451892
2021-01-28	18.227991437499483
2021-02-13	3.8619645815086754
2021-03-01	48.83906919737793
2021-03-17	90.09806401393861
2021-06-05	33.654879464874
2021-10-27	4.706100775991562
2021-12-14	10.659744394247635
2022-01-15	46.81708927820835
2022-01-31	31.325639487306873
2022-02-16	39.427710658506776
2022-03-04	26.227979442102622
2022-03-20	68.37188195107775
2022-04-05	72.42370276364359
2022-06-08	66.41239891057738
2022-08-11	150.75508728883625
2022-09-28	50.90700412941587
2022-10-14	31.511044644111433
2022-10-30	8.43500669135696
2022-12-01	6.701641728511134
2022-12-17	16.375015879498935
2023-01-02	22.67904470817083
2023-01-18	21.01892786317926
2023-02-19	39.09141741252821
2023-03-07	94.34719332613267
2023-04-08	140.04628895808975
2023-05-26	1170.6687364007532
2023-06-11	89.4263453014959
2023-06-27	170.66062084424823
2023-07-13	60.991009714182155
2023-07-29	74.11853180026787
2023-08-14	56.04919876184154
