date	ssc
2014-01-09	36.369607278984994
2014-01-25	23.94042915473759
2014-02-10	27.814914046269898
2014-03-30	28.33229022458004
2014-04-15	16.46393387797098
2014-05-17	25.658370796596706
2014-08-21	3.3425107853960916
2015-01-12	18.669596754310128
2015-02-13	24.564080425455337
2015-03-17	17.22213504651406
2015-04-02	22.55104973085884
2016-01-15	7.643445028845418
2016-01-31	26.990976034268474
2016-02-16	4.3649073732685935
2016-03-19	20.2756555147492
2016-04-04	5.749144417530293
2016-09-11	16.23918519687518
2017-01-17	52.044251208435554
2017-02-02	16.347997236859765
2017-02-18	46.71504013682309
2017-03-06	11.528425321552428
2017-03-22	50.47629728550757
2017-12-03	33.762610907171414
2018-01-20	8.883385548873855
2018-02-05	16.3052246626347
2018-02-21	32.91460277809287
2018-11-04	15.176753398490156
2018-12-22	9.19241617892726
2019-01-23	32.47237059838891
2019-02-24	43.82995465148891
2019-03-12	74.10722504875088
2019-03-28	29.192965552833687
2019-09-20	6.400384337047485
2019-10-06	1.780976936189567
2019-12-09	27.99191595704628
2020-01-26	17.66474550042442
2020-03-30	58.27779059527666
2020-07-20	31.126653274204237
2020-10-08	3.9886704695539468
2021-02-13	12.201925735602098
2021-03-01	32.4478087366996
2021-04-18	37.06673088115621
2021-08-24	37.6554252997119
2021-12-14	34.68458881717339
2022-01-15	17.901268446222677
2022-01-31	12.097305297616787
2022-02-16	24.23417152249363
2022-03-04	54.21327401229615
2022-03-20	59.45497929488796
2022-04-05	14.624668667262883
2022-10-14	17.300679192288456
2023-01-18	31.051654521916145
2023-02-19	21.174982473409152
2023-03-07	46.64807802754624
2023-05-26	32.125402699384075
