date	ssc
2013-04-28	107.14064114269037
2014-01-09	43.63474821789668
2014-01-25	37.94286976996826
2014-02-10	56.67992105277509
2014-03-30	67.33328376668649
2014-04-15	74.24166250934246
2014-05-01	92.33265348144063
2014-08-21	1.7283671577907973
2014-09-22	6.638623292384181
2014-10-08	2.0234669483696686
2015-01-12	34.29579745117909
2015-01-28	33.603314090749016
2015-02-13	47.358468494723645
2015-03-17	67.96655545675418
2015-04-18	16.75028402819685
2016-01-15	25.61293347181207
2016-01-31	44.453676638876594
2016-02-16	53.70023505456673
2016-03-19	51.21931046555756
2016-04-04	28.71187091715105
2016-09-11	17.26115896379451
2016-12-16	14.069008906706912
2017-01-01	17.910824840317744
2017-01-17	45.97553068258798
2017-02-02	83.41346171282045
2017-02-18	96.2072788187322
2017-03-06	38.31772408772887
2017-03-22	60.73748321507255
2017-04-07	49.11501525122134
2017-05-09	61.12170465213713
2017-07-12	39.22561484709315
2017-11-01	1.1302321550898387
2017-11-17	6.363106700835802
2017-12-03	23.597558942661284
2018-01-20	32.5161564061731
2018-02-05	27.597528091911933
2018-02-21	85.06847104019452
2018-03-09	85.22147164614114
2018-06-29	14.59265983433597
2018-11-20	6.110322746626538
2018-12-06	11.497754882544942
2019-01-07	56.95579967842186
2019-01-23	34.58083712819547
2019-02-24	58.96730641297923
2019-03-12	45.456562248677706
2019-04-13	48.7810792143892
2019-04-29	40.05201667271111
2019-09-20	8.550041893630764
2019-11-23	14.112131751991845
2019-12-09	39.91514208053856
2019-12-25	32.81527956421774
2020-01-26	14.321721429797547
2020-02-11	76.55460413123605
2020-02-27	56.98075156672657
2020-03-14	68.87791381959283
2020-03-30	40.814621624126346
2020-04-15	33.98882312870877
2020-07-20	12.282914749157507
2020-12-11	9.730653778760322
2021-02-13	30.70975092061914
2021-03-01	53.014939094219436
2021-03-17	55.91842788922987
2021-04-18	33.00582007658553
