date,area (km2)
2020-11-07,1.641
2020-11-12,1.634
2020-11-17,1.72
2020-11-22,1.844
2020-11-27,1.937
2020-12-02,2.038
2020-12-03,2.129
2020-12-07,2.22
2020-12-12,2.305
2020-12-17,2.39
2020-12-19,2.471
2020-12-22,2.551
2020-12-27,2.628
2021-01-01,2.704
2021-01-04,2.778
2021-01-06,2.851
2021-01-11,2.923
2021-01-16,2.934
2021-01-20,2.912
2021-01-21,2.907
2021-01-26,2.894
2021-01-31,2.885
2021-02-05,2.873
2021-02-10,2.863
2021-02-15,2.852
2021-02-20,2.841
2021-02-21,2.83
2021-02-25,2.82
2021-03-02,2.809
2021-03-07,2.798
2021-03-09,2.787
2021-03-12,2.77
2021-03-17,2.749
2021-03-22,2.73
2021-03-25,2.71
2021-03-27,2.69
2021-04-01,2.67
2021-04-06,2.65
2021-04-10,2.63
2021-04-11,2.61
2021-04-16,2.589
2021-04-21,2.569
2021-04-26,2.548
2021-05-01,2.527
2021-05-06,2.506
2021-05-11,2.485
2021-05-12,2.444
2021-05-16,2.391
2021-05-21,2.343
2021-05-26,2.292
2021-05-28,2.24
2021-05-31,2.187
2021-06-05,2.133
2021-06-10,2.078
2021-06-15,2.022
2021-06-20,1.964
2021-06-25,1.904
2021-06-29,1.843
2021-06-30,1.78
2021-07-05,1.714
2021-07-10,1.645
2021-07-15,1.645
2021-07-20,1.673
2021-07-25,1.687
2021-07-30,1.708
2021-07-31,1.725
2021-08-04,1.743
2021-08-09,1.761
2021-08-14,1.778
2021-08-16,1.796
2021-08-19,1.813
2021-08-24,1.83
2021-08-29,1.847
2021-09-01,1.864
2021-09-03,1.88
2021-09-08,1.897
2021-09-13,1.889
2021-09-17,1.868
2021-09-18,1.853
2021-09-23,1.835
2021-09-28,1.818
2021-10-03,1.801
2021-10-08,1.783
2021-10-13,1.766
2021-10-18,1.748
2021-10-19,1.73
2021-10-23,1.711
2021-10-28,1.693
2021-11-02,1.674
2021-11-04,1.655
2021-11-07,1.766
2021-11-12,1.927
2021-11-17,2.046
2021-11-22,2.175
2021-11-27,2.289
2021-12-02,2.403
2021-12-06,2.51
2021-12-07,2.615
2021-12-12,2.716
2021-12-17,2.815
2021-12-22,2.959
2021-12-27,3.083
2022-01-01,3.164
2022-01-06,3.265
2022-01-07,3.32
2022-01-11,3.362
2022-01-16,3.41
2022-01-21,3.455
2022-01-23,3.5
2022-01-26,3.545
2022-01-31,3.59
2022-02-05,3.634
2022-02-08,3.677
2022-02-10,3.721
2022-02-15,3.764
2022-02-20,3.807
2022-02-24,3.849
2022-02-25,3.891
2022-03-02,3.933
2022-03-07,3.975
2022-03-12,3.943
2022-03-17,3.874
2022-03-22,3.822
2022-03-27,3.761
2022-03-28,3.704
2022-04-01,3.643
2022-04-06,3.584
2022-04-11,3.523
2022-04-16,3.461
2022-04-21,3.399
2022-04-26,3.336
2022-04-29,3.272
2022-05-01,3.207
2022-05-06,3.142
2022-05-11,3.075
2022-05-15,3.007
2022-05-16,2.939
2022-05-21,2.869
2022-05-26,2.797
2022-05-31,2.725
2022-06-05,2.651
2022-06-10,2.575
2022-06-15,2.498
2022-06-16,2.418
2022-06-20,2.336
2022-06-25,2.253
2022-06-30,2.166
2022-07-02,2.076
2022-07-05,2.051
2022-07-10,2.055
2022-07-15,2.044
2022-07-20,2.04
2022-07-25,2.033
2022-07-30,2.028
2022-08-04,2.022
2022-08-09,2.016
2022-08-14,2.01
2022-08-19,2.004
2022-08-24,1.997
2022-08-29,1.991
2022-09-03,1.985
2022-09-04,1.969
2022-09-08,1.947
2022-09-13,1.927
2022-09-18,1.906
2022-09-20,1.886
2022-09-23,1.865
2022-09-28,1.844
2022-10-03,1.822
2022-10-08,1.8
2022-10-13,1.778
2022-10-18,1.756
2022-10-22,1.733
2022-10-23,1.711
2022-10-28,1.687
2022-11-02,1.664
2022-11-07,1.725
2022-11-12,1.821
2022-11-17,1.893
2022-11-22,1.972
2022-11-23,2.043
2022-11-27,2.115
2022-12-02,2.183
2022-12-07,2.251
2022-12-09,2.316
2022-12-12,2.38
2022-12-17,2.442
2022-12-22,2.504
2022-12-25,2.564
2022-12-27,2.623
2023-01-01,2.681
2023-01-06,2.692
2023-01-10,2.678
2023-01-11,2.676
2023-01-16,2.668
2023-01-21,2.663
2023-01-26,2.657
2023-01-31,2.651
2023-02-05,2.645
2023-02-10,2.64
2023-02-11,2.634
2023-02-15,2.628
2023-02-20,2.622
2023-02-25,2.616
2023-02-27,2.61
2023-03-02,2.604
2023-03-07,2.598
2023-03-12,2.592
2023-03-15,2.586
2023-03-17,2.58
2023-03-22,2.574
2023-03-27,2.568
2023-03-31,2.562
2023-04-01,2.556
2023-04-06,2.55
2023-04-11,2.544
2023-04-16,2.538
2023-04-21,2.532
2023-04-26,2.526
2023-05-01,2.52
2023-05-02,2.514
2023-05-06,2.507
2023-05-11,2.501
2023-05-16,2.495
2023-05-18,2.489
2023-05-21,2.483
2023-05-26,2.477
2023-05-31,2.47
2023-06-03,2.464
2023-06-05,2.458
2023-06-10,2.452
2023-06-15,2.446
2023-06-19,2.439
2023-06-20,2.433
2023-06-25,2.427
2023-06-30,2.42
2023-07-05,2.434
2023-07-10,2.457
2023-07-15,2.475
2023-07-19,2.496
2023-07-20,2.515
2023-07-21,2.564
2023-07-25,2.627
2023-07-30,2.682
2023-08-04,2.74
2023-08-06,2.795
2023-08-09,2.85
2023-08-14,2.904
2023-08-19,2.957
2023-08-20,3.01
2023-08-24,3.062
2023-08-29,3.113
2023-09-03,3.092
2023-09-05,3.032
2023-09-08,2.99
2023-09-13,2.965
2023-09-18,2.956
2023-09-21,2.939
2023-09-23,2.926
2023-09-28,2.91
2023-10-03,2.896
2023-10-07,2.881
2023-10-08,2.867
2023-10-13,2.852
2023-10-18,2.837
2023-10-23,2.822
2023-10-28,2.807
2023-11-02,2.803
2023-11-07,2.805
2023-11-08,2.804
2023-11-12,2.805
2023-11-17,2.805
2023-11-22,2.393
2023-11-24,2.396
2023-11-27,2.399
2023-12-02,2.402
2023-12-07,2.405
2023-12-10,2.408
2023-12-12,2.411
2023-12-17,2.414
2023-12-18,2.417
2023-12-22,2.42
2023-12-26,2.423
2023-12-27,2.427
