date,area,days_passed
2017-07-29,16.3377,0
2017-08-02,16.3773,4
2017-08-14,16.3377,12
2017-08-17,16.3377,3
2017-08-30,16.701698410610465,13
2017-09-06,17.0343,7
2017-09-11,17.3322,5
2017-09-15,17.3322,4
2017-09-26,17.641227965230446,11
2017-10-01,17.793034849905013,5
2017-10-16,18.022145142510528,15
2017-10-17,18.057114466700323,1
2017-10-21,18.03298985720995,4
2017-11-02,16.740000000000002,12
2017-11-05,16.73325,3
2017-11-18,16.7265,13
2017-11-25,16.723708061779817,7
2017-11-30,16.3611,5
2017-12-04,15.849866661546999,4
2017-12-05,15.845916091925988,1
2017-12-15,16.013537958840868,10
2017-12-20,16.4358,5
2017-12-25,16.108842857142857,5
2018-01-04,16.28537142857143,10
2018-01-05,16.359609564863497,1
2018-01-09,16.34364,4
2018-01-14,16.22538,5
2018-01-21,16.10712,7
2018-01-24,15.988859999999999,3
2018-01-29,15.8706,5
2018-02-03,15.822831506714113,5
2018-02-06,15.950700000000001,3
2018-02-08,15.92319535749802,2
2018-02-13,15.973408745788339,5
2018-02-18,15.98470580977582,5
2018-02-22,16.01544817177342,4
2018-02-23,16.03643295769281,1
2018-02-28,16.0345674462296,5
2018-03-05,16.016357770563683,5
2018-03-10,16.006309295070356,5
2018-03-15,15.992174207428288,5
2018-03-20,15.980073958625201,5
2018-03-25,15.966949033386028,5
2018-03-26,15.954328565355274,1
2018-03-30,15.941448281505727,4
2018-04-04,15.575399999999998,5
2018-04-09,15.5799,5
2018-04-11,15.266843014273718,2
2018-04-14,15.4071,3
2018-04-24,15.4071,10
2018-04-27,15.349090094723945,3
2018-04-29,15.319975520828981,2
2018-05-04,15.276358054344243,5
2018-05-09,15.239908982296404,5
2018-05-13,14.45121818181818,4
2018-05-14,14.78859547188583,1
2018-05-19,14.563588532376478,5
2018-05-24,14.619338648986655,5
2018-05-29,14.534818449748347,5
2018-06-03,14.520268711401537,5
2018-06-08,14.654930619504023,5
2018-06-14,14.897105553658193,6
2018-06-18,15.083007529394328,4
2018-06-23,15.29515346579864,5
2018-06-28,15.492060939884434,5
2018-06-30,15.694661597264014,2
2018-07-03,15.892471985994826,3
2018-07-08,16.090815518867995,5
2018-07-13,16.28705998630501,5
2018-07-18,16.482573790040625,5
2018-07-23,16.67671097243306,5
2018-07-28,16.86983706867182,5
2018-08-01,17.06180725832,4
2018-08-02,17.117192638815606,1
2018-08-07,17.102997819991195,5
2018-08-12,17.123598702177638,5
2018-08-17,17.126793611047756,5
2018-08-22,17.138690247832837,5
2018-08-27,17.146231337269928,5
2018-09-01,17.155947233989007,5
2018-09-02,17.15364875514724,1
2018-09-06,17.14642515866448,4
2018-09-11,16.984695465621446,5
2018-09-21,16.74176601464815,10
2018-09-26,16.53708667430074,5
2018-10-01,16.31126332083231,5
2018-10-04,16.343615337190876,3
2018-10-06,16.491628495299942,2
2018-10-11,16.581074238977266,5
2018-10-16,16.699362782913003,5
2018-10-20,16.80265254969076,4
2018-10-21,16.91294240843457,1
2018-10-26,16.921682584298164,5
2018-10-31,16.882746514665424,5
2018-11-05,16.867608708568035,5
2018-11-10,16.840556242152513,5
2018-11-15,16.819433298145793,5
2018-11-20,16.79532383550798,5
2018-11-21,16.77268274727818,1
2018-11-25,16.749284054192724,4
2018-11-30,16.726239912129518,5
2018-12-07,16.7029945610085,7
2018-12-10,16.679825621642223,3
2018-12-15,16.623586714754317,5
2018-12-20,16.55077291933309,5
2018-12-23,16.48602453861919,3
2018-12-25,16.417044802530782,2
2018-12-30,16.349967808057574,5
2019-01-04,16.281731093801074,5
2019-01-08,16.213860963356698,4
2019-01-09,16.145594076215605,1
2019-01-14,16.077309495549027,5
2019-01-19,16.0088162568514,5
2019-01-24,16.4511,5
2019-01-29,16.464342857142857,5
2019-02-03,16.477585714285716,5
2019-02-08,16.490828571428573,5
2019-02-09,16.49630392118605,1
2019-02-13,16.517314285714285,4
2019-02-18,16.530557142857145,5
2019-02-23,16.5438,5
2019-02-25,16.42098,2
2019-02-28,16.29816,3
2019-03-05,16.24829668606986,5
2019-03-10,16.05252,5
2019-03-13,16.039042714640754,3
2019-03-15,15.80688,2
2019-03-20,15.811628682333671,5
2019-03-25,15.561240000000002,5
2019-03-29,15.575199941357717,4
2019-03-30,15.3156,1
2019-04-04,15.192779999999999,5
2019-04-09,15.069959999999998,5
2019-04-14,15.0579,5
2019-04-19,14.82432,5
2019-04-24,14.830452613958872,5
2019-04-29,14.716751788776074,5
2019-04-30,14.628599999999999,1
2019-05-04,14.639780663597069,4
2019-05-09,14.601307662253987,5
2019-05-14,14.58761817199641,5
2019-05-16,14.561521476696948,2
2019-05-19,14.541598865522706,3
2019-05-24,14.518566626379426,5
2019-05-29,14.37345,5
2019-06-01,14.337,3
2019-06-03,14.322453703973569,2
2019-06-08,14.296938914126862,5
2019-06-13,14.276879113872619,5
2019-06-17,14.254068763740722,4
2019-06-18,14.23260741182354,1
2019-06-23,14.210446780976259,5
2019-06-28,14.188610143144874,5
