date,area,days_passed
2017-07-29,43.1613,0
2017-08-02,43.2117,4
2017-08-14,44.4159,12
2017-08-17,44.3727,3
2017-08-30,45.90658875905351,13
2017-09-06,46.007427516808605,7
2017-09-11,46.82383879282378,5
2017-09-15,47.274905476616766,4
2017-09-26,47.90454383780027,11
2017-10-01,48.43927511109967,5
2017-10-16,49.0167695862881,15
2017-10-17,49.353073902017144,1
2017-10-21,49.5900155109069,4
2017-11-02,49.87567064658,12
2017-11-05,50.13581168064358,3
2017-11-18,49.2318,13
2017-11-25,48.0627,7
2017-11-30,48.278527481156445,5
2017-12-04,47.044682365679186,4
2017-12-05,47.25169280848601,1
2017-12-15,47.6469,10
2017-12-20,47.75222941057731,5
2017-12-25,48.00216359516723,5
2018-01-04,44.7633,10
2018-01-05,44.7633,1
2018-01-09,45.04196812775965,4
2018-01-14,44.96853899431783,5
2018-01-21,46.0809,7
2018-01-24,45.37509494016503,3
2018-01-29,45.57720921423798,5
2018-02-03,45.32569815879935,5
2018-02-06,45.34962686070712,3
2018-02-08,45.3519,2
2018-02-13,45.29775542336167,5
2018-02-18,45.27178802433313,5
2018-02-22,43.1892,4
2018-02-23,44.17861350547837,1
2018-02-28,43.54482099885484,5
2018-03-05,43.633296825238055,5
2018-03-10,42.0075,5
2018-03-15,42.0075,5
2018-03-20,41.78526378544175,5
2018-03-25,41.67355468474466,5
2018-03-26,44.1738,1
2018-03-30,42.692931961156944,4
2018-04-04,40.4397,5
2018-04-09,40.3857,5
2018-04-11,40.3857,2
2018-04-14,39.8718,3
2018-04-24,41.6727,10
2018-04-27,39.1167,3
2018-04-29,39.1167,2
2018-05-04,38.80975784651614,5
2018-05-09,38.65507294590986,5
2018-05-13,38.42364281058325,4
2018-05-14,38.22965536589684,1
2018-05-19,38.01616077847326,5
2018-05-24,37.811547886217625,5
2018-05-29,37.60165165803233,5
2018-06-03,37.393525679907135,5
2018-06-08,37.758455001529626,5
2018-06-14,38.402999009871714,6
2018-06-18,38.90079345446519,4
2018-06-23,39.466713737064914,5
2018-06-28,39.99272737664867,5
2018-06-30,40.53337253304465,2
2018-07-03,41.06134067999271,3
2018-07-08,41.59051362102786,5
2018-07-13,42.11403694328927,5
2018-07-18,42.635485236182525,5
2018-07-23,43.15318033638309,5
2018-07-28,43.668081651733274,5
2018-08-01,44.179817037069114,4
2018-08-02,44.147636587717145,1
2018-08-07,43.836735153438305,5
2018-08-12,43.66403462322684,5
2018-08-17,44.3727,5
2018-08-22,44.3727,5
2018-08-27,44.3727,5
2018-09-01,44.03153068733516,5
2018-09-02,44.72509493781036,1
2018-09-06,46.9044,4
2018-09-11,46.4700710200285,5
2018-09-21,49.518,10
2018-09-26,47.90649462920006,5
2018-10-01,48.62323405917699,5
2018-10-04,48.234034825832126,3
2018-10-06,48.455334683166214,2
2018-10-11,48.37132402396337,5
2018-10-16,48.7719,5
2018-10-20,48.5983468613956,4
2018-10-21,47.4714,1
2018-10-26,48.5928,5
2018-10-31,47.99368236916416,5
2018-11-05,47.7936,5
2018-11-10,47.855272921224014,5
2018-11-15,47.4678,5
2018-11-20,47.9241,5
2018-11-21,47.9241,1
2018-11-25,46.0746,4
2018-11-30,46.961546742164366,5
2018-12-07,46.48062710187074,7
2018-12-10,46.0872,3
2018-12-15,46.25843157985881,5
2018-12-20,46.15918543810775,5
2018-12-23,47.07,3
2018-12-25,46.9926,2
2018-12-30,49.7871,5
2019-01-04,48.37554828548642,5
2019-01-08,49.06681377313044,4
2019-01-09,48.70677287254529,1
2019-01-14,48.87233191346283,5
2019-01-19,48.775115478235314,5
2019-01-24,48.80927239356545,5
2019-01-29,48.77774769015495,5
2019-02-03,48.69424910798523,5
2019-02-08,48.55179415648903,5
2019-02-09,48.438547151959014,1
2019-02-13,48.31048052515301,4
2019-02-18,48.18957890866517,5
2019-02-23,48.06486279512629,5
2019-02-25,47.94181369690224,2
2019-02-28,47.699709334188384,3
2019-03-05,46.719,5
2019-03-10,44.3943,5
2019-03-13,45.14717913788329,3
2019-03-15,44.364682821490895,2
2019-03-20,44.346293176398696,5
2019-03-25,43.94576518078842,5
2019-03-29,43.73443914160656,4
2019-03-30,43.42751763172621,1
2019-04-04,43.16693581042881,5
2019-04-09,42.7725,5
2019-04-14,42.553575293989994,5
2019-04-19,39.8313,5
2019-04-24,40.78562746495202,5
2019-04-29,39.90641285044383,5
2019-04-30,39.98462904475877,1
2019-05-04,39.62907786634699,4
2019-05-09,39.48899077412405,5
2019-05-14,39.240607789102754,5
2019-05-16,39.04536492900885,2
2019-05-19,36.4653,3
2019-05-24,37.443904092534325,5
2019-05-29,36.64724325255536,5
2019-06-01,36.73487405393542,3
2019-06-03,36.38072957404295,2
2019-06-08,36.245962253518115,5
2019-06-13,36.00092657346452,5
2019-06-17,35.80996180135482,4
2019-06-18,35.591125664326135,1
2019-06-23,35.38525884411547,5
2019-06-28,35.17199016689637,5
