date,dS (m3)
2020-09-20,-133922.17757909998
2020-09-23,-17789.005958506004
2020-09-25,14769.350969272424
2020-09-30,-1510.6704905914453
2020-10-05,6630.290921162213
2020-10-09,2559.5224207685487
2020-10-10,4595.147954304009
2020-10-15,-42428.27923745361
2020-10-20,-64919.52518338259
2020-10-25,-53675.23753298283
2020-10-30,-59276.36860594806
2020-11-04,-56466.13161075959
2020-11-09,-57855.95498144274
2020-11-10,-57148.565232940455
2020-11-14,-57488.40984943295
2020-11-19,-57305.347142069375
2020-11-24,121464.8140473
2020-11-26,210780.2215416
2020-11-29,166070.5245373
2020-12-04,94095.45758400744
2020-12-09,35200.5982009837
2020-12-12,64699.63218725535
2020-12-14,49944.129485988255
2020-12-19,57343.62178208608
2020-12-24,53651.49964247856
2020-12-28,55512.19427816312
2020-12-29,54592.93555864116
2021-01-03,55065.44781005357
2021-01-08,54841.24007702098
2021-01-13,54965.75035066111
2021-01-18,54915.75902327957
2021-01-23,-230116.2523413
2021-01-28,-372773.9430677
2021-01-29,-301537.2463874
2021-02-02,-336455.2970291
2021-02-07,-318316.2080054
2021-02-12,-156305.18247089998
2021-02-14,-154114.58449510002
2021-02-17,-154998.8226195
2021-02-22,-154358.3970208
2021-02-27,-154475.0542935
2021-03-02,-154217.0040475
2021-03-04,-154145.6701589
2021-03-09,-47377.49635903276
2021-03-14,5116.951127248822
2021-03-18,-21108.15509757867
2021-03-19,38321.03925614042
2021-03-24,54898.807707357686
2021-03-29,46608.72404609063
2021-04-03,50785.25457000485
2021-04-08,48711.98917829948
2021-04-13,49771.88438496401
2021-04-18,49261.0963763178
2021-04-19,49537.71648229706
2021-04-23,49419.649169346485
2021-04-28,129493.8176313
2021-05-03,169764.93913090002
2021-05-05,149675.53678760002
2021-05-08,160009.2276274
2021-05-13,214948.4926917
2021-05-18,330082.9682991
2021-05-21,-380218.4590978
2021-05-23,-385948.9103224
2021-05-28,-267466.1859462
2021-06-02,-308482.5241107
2021-06-06,-287559.63097440003
2021-06-07,-297137.3590762
2021-06-12,-228750.6676737
2021-06-17,-200356.6370508
2021-06-22,-60154.82728844199
2021-06-27,-14751.8081755932
2021-07-02,-14977.077820813956
2021-07-07,-14840.98172051785
2021-07-08,-14883.642942357652
2021-07-12,-14838.356481157976
2021-07-17,-14836.829053106989
2021-07-22,35408.07778708009
2021-07-24,60064.41544511045
2021-07-27,594662.9882153
2021-08-01,283453.3661494
2021-08-06,-21430.6758680513
2021-08-09,131842.6175022
2021-08-11,54958.56685237976
2021-08-16,93627.76252251676
2021-08-21,74267.16274680453
2021-08-25,84044.07518176605
2021-08-26,79190.11972245973
2021-08-31,81682.57542598873
2021-09-05,80486.46099490221
2021-09-10,81142.42831909367
2021-09-15,80868.6292993487
2021-09-20,64335.22855569951
2021-09-25,55852.228012636966
2021-09-26,60135.67292310778
2021-09-30,58016.95234854379
2021-10-05,93987.32581639323
2021-10-10,122606.2708441
2021-10-12,123211.5782316
2021-10-15,122969.6578241
2021-10-20,123152.609426
2021-10-25,123122.60988210002
2021-10-28,123199.45325099998
2021-10-30,123222.7677344
2021-11-04,161055.7100261
2021-11-09,180117.218105
2021-11-14,170671.69357960002
2021-11-29,-63968.74558315988
2021-12-14,-186932.6766343
2021-12-15,-125561.7476077
2021-12-19,-156055.345537
2021-12-24,-8935.904010470977
2021-12-29,48972.02788811659
2021-12-31,20003.510268859467
2022-01-03,34501.72707587706
2022-01-08,27251.38091026932
2022-01-13,30882.665490629704
2022-01-16,-306278.0958439
2022-01-18,-472906.845375
2022-01-23,-332898.5320761
2022-01-28,-205571.349492
2022-02-01,-195657.1846686
2022-02-02,-200230.7092098
2022-02-07,-412420.217841
2022-02-12,-517954.7782579
2022-02-17,-422340.116125
2022-02-22,-45377.49470471384
2022-02-27,-44414.54357478315
2022-03-04,-43451.5901713661
2022-03-05,-24824.9110200164
2022-03-09,-33763.02997584505
2022-03-14,-29351.279427058504
2022-03-19,1212.7950449623197
2022-03-21,17526.3805644475
2022-03-24,9280.466121075704
2022-03-29,11604.592894389369
2022-04-03,8541.244946758476
2022-04-06,10096.442477070304
2022-04-08,9319.480459115295
2022-04-13,9720.183505131628
2022-04-18,9526.51266444711
2022-04-22,9633.043748260932
2022-04-23,9588.213029027767
2022-04-28,9619.925812186357
2022-05-03,9613.159907676849
2022-05-08,9625.949724477488
2022-05-13,9629.006332175468
2022-05-18,3162.056339557062
2022-05-23,-130.79315431979268
2022-05-24,1517.4058789071655
