date,dS (m3)
2019-01-24,6925268.090456801
2019-01-29,488855.772372
2019-02-03,-11694755.8653061
2019-02-08,2756318.8660136
2019-02-09,-4361516.5872512
2019-02-13,-809096.783187
2019-02-18,-2574943.942066
2019-02-23,-1691471.1186736
2019-02-25,-21313003.229038
2019-02-28,6228966.9588854
2019-03-05,-14067808.4128361
2019-03-10,-9338428.1586826
2019-03-13,-1470383.4642347998
2019-03-15,-6274707.5208747005
2019-03-20,-3930461.0707086
2019-03-25,-5079118.3064224
2019-03-29,-5111996.0145146
2019-03-30,-5673775.1700022
2019-04-04,-52647576.720301
2019-04-09,-37559067.6955364
2019-04-14,2264493.20749
2019-04-19,-2298327.7081477
2019-04-24,-18711.5549076358
2019-04-29,-103353.0112237
2019-04-30,-86511.10042783803
2019-05-04,-119622.8884693
2019-05-09,-102671.7985511
2019-05-14,-110490.879812
2019-05-16,-527520.748965
2019-05-19,-4258.218588672348
2019-05-24,-149898.0944944
2019-05-25,-77252.45847618392
2019-05-29,-834617.9151876001
2019-06-01,0.0
2019-06-08,-1786209.3346077
2019-06-10,-25903.55215896956
2019-06-13,-30158.92092417428
2019-06-18,-27967.382440111447
2019-06-23,-28982.32686114525
2019-06-26,-28402.175962697223
2019-06-28,-28615.109881527853
2019-07-03,-28433.33041989352
2019-07-08,-28447.58383186828
2019-07-12,-28364.08203275702
2019-07-13,-28328.918619946464
2019-07-18,-28269.427034130204
2019-07-23,-28221.76443815736
2019-07-28,-28167.93262348596
2019-08-02,-28116.880943489505
2019-08-07,-28064.16195140994
2019-08-12,-28011.97401186155
2019-08-13,-27959.23582729113
2019-08-17,-27906.465166948536
2019-08-22,-27853.420859047343
2019-08-27,-27800.20529701785
2019-08-29,-27746.77009899187
2019-09-01,-27693.13494853205
2019-09-06,-27639.292154658822
2019-09-11,-27585.23399595016
2019-09-14,-27530.966023288303
2019-09-16,-27476.48024001612
2019-09-21,-27421.78181520629
2019-09-26,-27366.86247332523
2019-09-30,-27311.7204508834
2019-10-01,-27256.35381582162
2019-10-06,-27200.766960240115
2019-10-11,-27144.95103918793
2019-10-16,-27088.89716994193
2019-10-21,-27032.622082495807
2019-10-26,-26976.097228585582
2019-10-31,-26919.34783889236
2019-11-01,-26862.350884332765
2019-11-05,-26805.11321058617
2019-11-10,-26747.629339609604
2019-11-15,-26689.89803030465
2019-11-17,-26631.915315335744
2019-11-20,-26573.678903879827
2019-11-25,-26515.18689696927
2019-11-30,186679.8259624
2019-12-03,297767.2085149
2019-12-05,246688.8680593
2019-12-10,281219.4584484
2019-12-15,270242.4158246
2019-12-19,282994.4553865
2019-12-20,283055.3974183
2019-12-25,289564.1800218
2019-12-30,292510.2943518
2020-01-04,297139.9370343
2020-01-09,300727.6510406
2020-01-14,304703.56178299995
2020-01-19,308333.48035810003
2020-01-20,312007.2253903
2020-01-24,34481.03323559875
2020-01-29,-111950.1301609
2020-02-03,-38953.79679989808
2020-02-05,-74966.88361841514
2020-02-08,-56862.27982716233
2020-02-13,-65630.52633220985
2020-02-18,-61056.05375136296
2020-02-21,-63105.08584920924
2020-02-23,-61864.83540635811
2020-02-28,-62256.42588582008
2020-03-04,-61836.88006848259
2020-03-08,-61818.860674348805
2020-03-09,-61600.43814933216
2020-03-14,-61480.35287575392
2020-03-19,-61310.32092201865
2020-03-24,-61163.91621169776
2020-03-29,-114097.4774792
2020-04-03,-139676.478056
2020-04-08,-125996.6189812
2020-04-09,-131605.9965346
2020-04-13,-127722.8508576
2020-04-18,-128490.31099169998
2020-04-23,-126959.8337623
2020-04-25,-126543.4823865
2020-04-28,-125565.6643591
2020-05-03,-124848.2489578
2020-05-08,-123987.5334587
2020-05-11,-123181.0076771
2020-05-13,-122331.2765157
2020-05-18,-121485.5185741
2020-05-23,-120620.0198283
2020-05-27,-85252.32818089343
2020-05-28,-68118.30315285141
2020-06-02,-76060.30510491307
2020-06-07,-71632.80539290926
2020-06-12,-73299.39031113948
2020-06-17,-71957.06813769072
2020-06-22,-72092.60080794721
2020-06-27,-71494.75034566296
2020-06-28,-71252.86872764134
2020-07-02,-70830.2042701878
2020-07-07,-70490.95259459417
2020-07-12,-70104.8998791605
2020-07-14,-69735.97727505806
2020-07-17,-69352.56832254979
2020-07-22,-68970.0620872337
2020-07-27,74475.92275583939
2020-07-30,145697.51168320002
2020-08-01,110837.0246893
2020-08-06,130493.3503197
2020-08-11,122088.2285943
2020-08-15,128065.8425462
2020-08-16,126631.96238219998
2020-08-21,128972.4716057
2020-08-26,129351.9661767
2020-08-31,130710.994223
2020-09-05,131544.3753056
2020-09-10,132623.5376082
2020-09-15,133554.6484443
2020-09-16,134539.9293097
2020-09-20,-41028.01609830879
2020-09-25,-131094.2880287
2020-09-30,-85930.51531063895
2020-10-02,-107311.9454389
2020-10-05,-95962.33571299934
2020-10-10,-100698.3859684
2020-10-15,-97518.26161844192
2020-10-18,-98218.26202999972
2020-10-20,-97001.87118685404
2020-10-25,-96715.99955543492
2020-10-30,-95962.37507409616
2020-11-03,-95427.02146075504
2020-11-04,-94772.93730136668
2020-11-09,-94165.05541676156
2020-11-14,-93522.10263059952
2020-11-19,-92883.48042181748
2020-11-24,109163.9693865
2020-11-29,209526.0484163
2020-12-04,160810.3737273
2020-12-05,189352.6237978
2020-12-09,177758.47120149998
2020-12-14,186869.1882642
2020-12-19,185204.3273351
2020-12-21,189041.1159013
2020-12-24,189977.8752257
2020-12-29,192351.7087526
2021-01-03,193930.2141688
2021-01-06,195865.4776551
2021-01-08,197567.1765189
2021-01-13,199340.9827004
2021-01-18,201031.9734714
2021-01-22,-38922.90045496701
2021-01-23,-162961.02026380002
2021-01-28,-100899.0859037
2021-02-02,-130493.2027946
2021-02-07,-114971.8537951
2021-02-12,-121644.1787906
2021-02-17,-117387.8305782
2021-02-22,-118496.0124493
2021-02-23,-116955.3128749
2021-02-27,-116705.2755801
2021-03-04,-115809.1935899
2021-03-09,-115218.3647723
2021-03-11,-114465.121323
