date,dS (m3)
2018-08-12,1020219.3550323
2018-08-17,624101.0515614
2018-08-22,810101.5226343
2018-08-27,712997.7343337
2018-09-01,763116.6469612999
2018-09-02,-1214053.6299882
2018-09-06,-2196563.0018146
2018-09-11,-2222384.6219868003
2018-09-21,0.0
2018-09-26,7185541.4524895
2018-10-01,-3640968.3768754
2018-10-04,1647510.5823549
2018-10-06,-1100963.9808759
2018-10-11,9346405.4395682
2018-10-16,-5064961.6636113
2018-10-20,2161524.1555407
2018-10-21,1690731.0486107
2018-10-26,-989577.3728148
2018-10-31,535500.1557054999
2018-11-05,-221288.8934242
2018-11-10,165334.2307575
2018-11-15,-27988.451690281407
2018-11-20,4302241.683359
2018-11-21,-2099579.8293703003
2018-11-25,-8558484.964228502
2018-11-30,4213073.6467822
2018-12-07,-2062326.1315184
2018-12-10,-6918751.6788212
2018-12-15,2978526.9255636004
2018-12-20,2218851.663875
2018-12-23,-495747.0000004
2018-12-25,-791259.0951632
2018-12-30,5215131.6951636
2019-01-04,-3675593.8817854
2019-01-08,766355.6442943
2019-01-09,-1443014.5984775
2019-01-14,-340273.6451453
2019-01-19,-888317.1626415
2019-01-24,1553503.8437551
2019-01-29,14710676.7040364
2019-02-03,523457.9596413
2019-02-08,305789.8828172
2019-02-09,415133.7434795
2019-02-13,854353.8400702999
2019-02-18,526727.0179373
2019-02-23,527544.2825112999
2019-02-25,-5907556.3703256
2019-02-28,-6058647.8180866
2019-03-05,-3099048.3403521
2019-03-10,-27511909.5977796
2019-03-13,14349570.930233
2019-03-15,-12127251.9068774
2019-03-20,1009185.5944307
2019-03-25,-2880875.5898359
2019-03-29,-4262312.376313
2019-03-30,-2399509.1332695
2019-04-04,-3267295.3181862
2019-04-09,-6306798.7136582
2019-04-14,-2030398.8299996
2019-04-19,-1986791.8788004
2019-04-24,-2386048.1976017
2019-04-29,-173653.931053
2019-04-30,-116418.9314308
2019-05-04,-115869.8075314
2019-05-09,-171083.9929114
2019-05-14,-196756.912893
2019-05-16,-183119.2112056
2019-05-19,-188301.9145385
2019-05-24,-184568.474366
2019-05-29,-185141.206066
2019-06-01,-129932.3380395
2019-06-03,-105755.6012705
2019-06-08,-117021.9334003
2019-06-13,-111300.6698766
2019-06-17,-113780.5113856
2019-06-18,-112400.0700369
2019-06-23,84674.98248765703
2019-06-28,174207.303359
2019-07-03,127215.8247845
2019-07-08,152520.77005219998
2019-07-13,139798.1018539
2019-07-18,147128.1922233
2019-07-19,144007.5945558
2019-07-23,146395.3524232
2019-07-28,145946.18825749998
2019-08-02,147002.2517848
2019-08-04,147298.61779770002
2019-08-07,148006.6053194
2019-08-12,148514.9332425
2019-08-17,149136.8407892
2019-08-20,238436.0994813
2019-08-22,1433359.5040787
2019-08-27,1438984.5643769
2019-09-01,1444692.3034135
2019-09-05,1450365.4461344
2019-09-06,2008886.7791773
2019-09-11,2800238.3240824
2019-09-16,2811085.1745466
2019-09-21,2841163.9578002
2019-09-26,2854542.7679383
2019-10-01,2868746.7232600003
2019-10-06,2887268.5378241
2019-10-07,2898024.2052888004
2019-10-11,3091109.7205579
2019-10-16,3191515.6729725
2019-10-21,3248677.0030485
2019-10-23,3432782.4944841
2019-10-26,3445000.0061303
2019-10-31,3404493.0108482
2019-11-05,3407541.374323
2019-11-08,3542736.6991751003
2019-11-10,3729387.4258108
2019-11-15,818459.1209158
2019-11-20,-685639.4530541
2019-11-24,66065.50105627668
2019-11-25,-154687.6081816
2019-11-30,110249.666151
2019-12-05,-22223.866623035028
2019-12-10,44022.498027742986
2019-12-15,10897.048462106512
2019-12-20,27462.286503626783
2019-12-25,19179.509775292943
2019-12-26,23321.98222648197
2019-12-30,21251.169941174943
2020-01-04,-5698.85392231088
2020-01-09,-20211.921647527208
2020-01-11,-12955.545440351776
2020-01-14,-16583.14763973341
2020-01-19,-14769.166896253986
2020-01-24,-15675.777847543142
2020-01-27,-1550072.8992853002
2020-01-29,-2314189.9527884
2020-02-03,-1903975.4754446
2020-02-08,-1945200.2612724
2020-02-12,-1855886.5944534
2020-02-13,-1894690.1002597
2020-02-18,-1752155.1585668
2020-02-23,-1722024.7386816998
2020-02-28,-1753163.7066318
2020-03-04,-1738148.9632924
2020-03-09,-1740893.641341
2020-03-14,-1732927.3809499
2020-03-15,-1622960.7819699
2020-03-19,-1619327.097725
2020-03-24,-1616683.6389519
2020-03-29,-2849297.4368447
2020-03-31,-3162375.4881166
2020-04-03,-2868158.3121152
2020-04-08,-3205363.3793438
2020-04-13,-3226798.5985117
2020-04-16,-3188464.4731715
2020-04-18,-3164401.6304308
2020-04-23,-3145898.2655781
2020-04-28,-1748181.7322613
2020-05-02,-1628399.7984651
2020-05-03,-1621488.3442247
2020-05-08,-1614164.9545884
2020-05-13,-470590.3910182
2020-05-18,-167776.6021616
2020-05-23,-167037.98203870002
2020-05-28,-112219.0818812
2020-06-02,-86651.88511383826
2020-06-03,-98794.25366110084
2020-06-07,-92515.626923671
2020-06-12,-95239.09268933428
2020-06-17,-93575.10540752795
2020-06-19,-94057.88028403718
2020-06-22,-93502.46551191712
2020-06-27,-93461.96026058833
2020-07-02,-93181.79210754584
2020-07-05,-93030.76979571134
2020-07-07,-92831.7538011616
2020-07-12,72081.2856519883
2020-07-17,149741.328679
2020-07-21,109890.0023431
2020-07-22,392652.781039
2020-07-27,528862.2577918
2020-08-01,1365386.6189832
2020-08-06,4848657.4912345
2020-08-11,8216389.946689899
2020-08-16,9412282.1235574
2020-08-21,9817144.0245153
2020-08-22,10991494.6240023
2020-08-26,11318812.8952086
2020-08-31,3706348.7108731
2020-09-05,-991651.6244801
2020-09-07,1366878.660485
2020-09-10,185486.4501549
2020-09-15,778418.5764632999
2020-09-20,481640.1559863
2020-09-23,102281.3076897
2020-09-25,-237656.2707698
2020-09-30,-67751.89982012458
2020-10-05,-152630.5857956
2020-10-09,-110194.2463176
2020-10-10,-131378.9992848
2020-10-15,-79888.15375536573
2020-10-20,-64755.18945177873
2020-10-25,-72312.6213368181
2020-10-30,-68528.53447087885
2020-11-04,-70413.39106240957
2020-11-09,-69464.67540478447
2020-11-10,-69932.33685923721
2020-11-14,-69691.9815315548
2020-11-19,-69805.51582095557
2020-11-24,697465.9525919
2020-11-26,1071015.5856636
2020-11-29,826058.8340166999
2020-12-04,227946.4147985
2020-12-09,-163705.8587029
2020-12-12,32108.52848139333
2020-12-14,-65776.18372572158
2020-12-19,-16839.126043711283
2020-12-24,-41301.71418735496
2020-12-28,-29070.784391323927
2020-12-29,-35183.63634117757
2021-01-03,-32126.155329029523
2021-01-08,-33653.04171333583
2021-01-13,-32888.12565195536
2021-01-18,-33268.93878197394
2021-01-23,-1211190.251731
2021-01-28,-1882283.3476955
2021-01-29,-1573852.5924923
2021-02-02,-1723030.201218
2021-02-07,-1645216.3639737
2021-02-12,-1644248.8370861998
2021-02-14,-1526188.8195203
2021-02-17,-1532264.6859268998
2021-02-22,-1525700.5336236
2021-02-27,-1525394.1399432002
2021-03-02,-1521975.2109997
2021-03-04,-1542675.5380075
2021-03-09,-2854705.0005497
2021-03-14,-3490324.1120722
2021-03-18,-2990932.7869104003
2021-03-19,-3129040.8456568
2021-03-24,-2990515.7679924
2021-03-29,-2816347.1585116
2021-04-03,-2794106.1244729003
2021-04-08,-2783891.6545694
2021-04-13,-2766104.4669642
2021-04-18,-2757338.7191493
2021-04-19,-2727548.6864952
2021-04-23,-2715547.8350069
2021-04-28,-2360444.9135962003
2021-05-03,-1441576.8736114
2021-05-05,-1430448.6423315
2021-05-08,-1427575.5914522002
2021-05-13,-1420694.4052167
2021-05-18,-658773.1783693
2021-05-21,-53744.25295342184
2021-05-23,-9125.765617454035
2021-05-28,-31291.14440508926
2021-06-02,-20239.01902041375
2021-06-06,-25713.900735085164
2021-06-07,-22967.58826041723
2021-06-12,85460.33236362846
2021-06-17,140878.9687445
2021-06-22,862732.6278845
2021-06-27,1219894.3351436
2021-07-02,1153099.4398196002
2021-07-07,1193024.3009269
2021-07-08,1178343.5425626
2021-07-12,1244046.4185001
2021-07-17,2280749.5703137
2021-07-22,-5228994.0012071
2021-07-24,-4109611.3678147
2021-07-27,-573293.1642672
2021-08-01,150076.0067748
2021-08-06,471048.6291326
2021-08-09,2031920.6681988
2021-08-11,3205328.1195527003
2021-08-16,5755284.1598653
2021-08-21,6833205.3983906
2021-08-25,7262410.7585474
2021-08-26,7470889.169054599
2021-08-31,8259076.199761
2021-09-05,8494818.8604919
2021-09-10,8916920.9903068
2021-09-15,8914556.2406392
2021-09-20,2324071.8470207
2021-09-25,-1110103.7820492
2021-09-26,608696.224692
2021-09-30,-250497.1850106
2021-10-05,179263.9674635
2021-10-10,-35629.845556994325
2021-10-12,71843.03155708667
2021-10-15,18100.492080566743
2021-10-20,44978.5491808197
2021-10-25,31539.154207203468
2021-10-28,38261.84655867865
2021-10-30,34901.78400759556
2021-11-04,-108354.6948628
2021-11-09,-181663.248867
2021-11-14,-145001.13307470002
2021-11-19,108112.1504308
2021-11-24,252838.418006
2021-11-29,180465.7507474
2021-12-04,216747.244181
2021-12-09,198647.8972946
2021-12-14,207765.4830105
2021-12-15,203261.1648265
2021-12-19,205574.4967925
2021-12-24,-15036.565111209444
2021-12-29,-124388.6472905
2021-12-31,-69723.24873324716
2022-01-03,-97033.26872943887
2022-01-08,-83373.00222353188
2022-01-13,-90189.40242216212
2022-01-16,-920197.6846727
2022-01-18,-1337102.8023702998
2022-01-23,-1127801.4521968
2022-01-28,-1229808.5611871
2022-02-01,-1177064.3765011
2022-02-02,-1201240.3803193
2022-02-07,-3909568.9858432
2022-02-12,-5310729.2483997
2022-02-17,-4281474.3275123
