date,dS (m3)
2019-02-26,-16180.573159631038
2019-03-03,-20243.54496134827
2019-03-04,-18130.504691778504
2019-03-08,-86992.85436362978
2019-03-13,15858.126888485587
2019-03-18,-34703.452032009016
2019-03-20,-9563.083530821768
2019-03-23,-21873.59101984189
2019-03-28,-15683.117476740712
2019-04-02,-84574.33898421185
2019-04-05,0.0
2019-04-07,-24861.47086773929
2019-04-12,-12468.019774450322
2019-04-17,-18481.74822759197
2019-04-21,-15407.914885564142
2019-04-22,-50509.412855111965
2019-04-27,-92319.05564923964
2019-05-02,-17363.144708345335
2019-05-07,-7541.801634567853
2019-05-12,-7536.716480211523
2019-05-17,-7529.12303444544
2019-05-22,-7522.830383738562
2019-05-23,-15404.716236007003
2019-05-27,-19255.41331467996
2019-06-01,-17316.600531179858
2019-06-06,-18209.64310998352
2019-06-08,-17720.490782210498
2019-06-11,-17907.756181593253
2019-06-16,-17766.706673050543
2019-06-21,-17787.71702270213
2019-06-24,-17732.032927530025
2019-06-26,-17716.275729854064
2019-07-01,-17684.073220374838
2019-07-06,-17663.280784311584
2019-07-11,-17640.894221737257
2019-07-16,-17623.842477175316
2019-07-21,-17609.502188112623
2019-07-26,-4561.288398162112
2019-07-31,1511.109915554786
2019-08-05,-1520.4260106025404
2019-08-10,-5.805424422060861
2019-08-15,-762.2337099004668
2019-08-20,-384.37205904339294
2019-08-25,-573.0925348024896
2019-08-27,-478.81695283538215
2019-08-30,-525.8960089756557
2019-09-04,-502.3704132068551
2019-09-09,-514.1111678657849
2019-09-14,-508.23678634946384
2019-09-19,-511.1616233946769
2019-09-24,-7195.313215620512
2019-09-28,-10537.904418503216
2019-09-29,-8897.640211610073
2019-10-04,-9701.408811699675
2019-10-09,-9309.519483509694
2019-10-14,-9504.762125631589
2019-10-19,-9414.566087270932
2019-10-24,-9466.0196302378
2019-10-29,-9450.519295967068
2019-10-30,-9470.242705831748
2019-11-03,-9475.582917870172
2019-11-08,-9491.071244753815
2019-11-13,-9505.127548255556
2019-11-15,-9523.83093402115
2019-11-18,54176.62581477312
2019-11-23,84803.57878951704
2019-11-28,66461.95187371511
2019-12-03,77344.2730891274
2019-12-08,71932.32679572064
2019-12-13,75816.45780145298
2019-12-17,74674.0548555526
2019-12-18,76337.17877452138
2019-12-23,76512.20815859549
2019-12-28,77503.54694327922
2020-01-02,78062.59083186954
2020-01-07,78849.47921059653
2020-01-12,79508.50905559788
2020-01-17,80225.07623235995
2020-01-18,13821.402244974288
2020-01-22,-22520.564341738787
2020-01-27,-4426.882523262506
2020-02-01,-13394.39064818474
2020-02-03,-8920.62734342031
2020-02-06,-11125.503427900972
2020-02-11,-10012.708826141668
2020-02-16,-10548.04592783013
2020-02-19,-10264.67339546192
2020-02-21,-10387.944613303544
2020-02-26,-10309.212540272052
2020-03-02,-10330.783683124784
2020-03-06,-10302.51254142785
2020-03-07,-10298.969679411965
2020-03-12,-10283.122147578068
2020-03-17,-10273.360047555669
2020-03-22,-18504.162352139807
2020-03-27,-22532.171854051256
2020-04-01,-20471.69844608919
2020-04-06,-21410.46571013001
2020-04-07,-20872.05197949934
2020-04-11,-21060.795878481324
2020-04-16,-20891.49004302679
2020-04-21,-20898.26488478228
2020-04-23,-20818.33263663238
2020-04-26,-20780.980264255497
2020-05-01,-20722.66193399609
2020-05-06,-20674.64647323864
2020-05-09,-20621.60446806316
2020-05-11,-20571.10644395245
2020-05-16,-20519.480037051493
2020-05-21,-28577.587477367968
2020-05-25,-32392.386427221565
2020-05-26,-30367.27495954932
2020-05-31,-31175.00812179796
2020-06-05,-30613.23892972905
2020-06-10,-30716.554712715948
2020-06-15,-30502.16663244488
2020-06-20,-30445.43850565716
2020-06-25,-30318.374689013504
2020-06-26,-30232.115412584808
2020-06-30,-30135.047528795545
2020-07-05,-30054.16603616653
2020-07-10,-29979.43786588713
2020-07-12,-29919.39004347437
2020-07-15,-11814.128105393303
2020-07-20,-3720.430545728608
2020-07-25,-7712.68818216665
2020-07-28,-5738.459307992304
2020-07-30,-6711.116437781117
2020-08-04,-6229.453759739818
2020-08-09,-6466.000013897368
2020-08-13,-6348.535867037894
2020-08-14,-6406.145579969835
2020-08-19,-6377.844211199375
2020-08-24,-6392.381310622879
2020-08-29,-6386.302038046321
2020-09-03,-6390.920645527993
2020-09-08,-6390.840434257095
2020-09-13,-6393.686379040971
2020-09-18,-3912.455147571495
2020-09-23,-2711.2892153335006
2020-09-28,-3308.2354394025165
2020-09-30,-3013.152671020888
2020-10-03,-3160.736393752876
2020-10-08,-3088.811868947404
2020-10-13,-3125.872009843815
2020-10-16,-3108.973529027285
2020-10-18,-3118.939130536837
2020-10-23,-3115.6890144250624
2020-10-28,-3119.1029482062804
2020-11-01,-3119.326588175893
2020-11-02,-3121.250707287122
