date,evaporation (mm)
2017-07-29,5.932662730528388
2017-07-30,4.491959380712434
2017-07-31,4.206932150404264
2017-08-01,4.682506674472279
2017-08-02,5.7767567960843085
2017-08-03,4.656207918755651
2017-08-04,4.365152145204719
2017-08-05,4.302706447231515
2017-08-06,4.323741755929672
2017-08-07,4.25163194099283
2017-08-08,4.603762535655263
2017-08-09,3.904803162097799
2017-08-10,3.840119050317981
2017-08-11,4.364399731574786
2017-08-12,5.910721467360764
2017-08-13,5.27113706518184
2017-08-14,3.945760087190009
2017-08-15,5.08137834788299
2017-08-16,5.32545258572126
2017-08-17,6.04063560733118
2017-08-18,4.165812078887794
2017-08-19,5.605913158107618
2017-08-20,3.939525904624368
2017-08-21,4.222120127405371
2017-08-22,4.451872601277731
2017-08-23,4.646367422736857
2017-08-24,5.452342400939255
2017-08-25,4.531715696968703
2017-08-26,5.5158504412864735
2017-08-27,4.4671686821099374
2017-08-28,4.319976216941361
2017-08-29,4.176030684523911
2017-08-30,4.591123314329747
2017-08-31,4.51853339378628
2017-09-01,4.173035706544746
2017-09-02,4.072648327145791
2017-09-03,4.917459083537932
2017-09-04,4.2054567218155565
2017-09-05,4.367115097600655
2017-09-06,4.224074978323458
2017-09-07,3.426768469351695
2017-09-08,3.6920256610200273
2017-09-09,3.789858311198138
2017-09-10,4.4643335034332345
2017-09-11,5.223496555917364
2017-09-12,4.161070365983801
2017-09-13,3.5995099928983665
2017-09-14,4.560476792981388
2017-09-15,5.7038401985357705
2017-09-16,4.610726291479498
2017-09-17,2.9386495619468858
2017-09-18,4.757767541434276
2017-09-19,5.564711830243209
2017-09-20,5.565026195679212
2017-09-21,5.783628496800485
2017-09-22,5.632505832647112
2017-09-23,6.109899251614932
2017-09-24,5.879005817380588
2017-09-25,4.317520479153039
2017-09-26,4.50623169530078
2017-09-27,4.711342092098775
2017-09-28,3.7075593381009337
2017-09-29,5.431022818467028
2017-09-30,5.783712395731471
2017-10-01,5.5650922512516185
2017-10-02,5.775105199545875
2017-10-03,5.6949610988985295
2017-10-04,4.372967261277061
2017-10-05,4.108045364834587
2017-10-06,5.4743274833864
2017-10-07,3.969392342996022
2017-10-08,5.504813678962809
2017-10-09,4.147523995777224
2017-10-10,5.385982231460561
2017-10-11,3.9467012734295
2017-10-12,3.78685346136705
2017-10-13,3.9719836166451614
2017-10-14,2.86904482256886
2017-10-15,4.375351909508787
2017-10-16,4.218398156500912
2017-10-17,3.7299876867213455
2017-10-18,4.19700767256878
2017-10-19,5.242786104473455
2017-10-20,4.487729134148083
2017-10-21,3.632189085699908
2017-10-22,5.277406203350841
2017-10-23,4.119838390679555
2017-10-24,3.643503191694897
2017-10-25,3.5799980429643483
2017-10-26,3.3257908466708845
2017-10-27,3.521531448551491
2017-10-28,3.572338182669937
2017-10-29,3.4920721269255246
2017-10-30,3.351120859102027
2017-10-31,3.251778683566144
