date,evaporation (mm)
2017-07-29,4.309667079944471
2017-07-30,4.230089920441218
2017-07-31,4.332428620158919
2017-08-01,4.440476546145955
2017-08-02,4.227447253223112
2017-08-03,3.897139763612144
2017-08-04,3.549115691413748
2017-08-05,2.1574945618313777
2017-08-06,3.674952699723827
2017-08-07,5.261445968839423
2017-08-08,4.271815434239119
2017-08-09,3.788630573348717
2017-08-10,5.272144402597107
2017-08-11,4.446905974289328
2017-08-12,4.225273199422597
2017-08-13,4.412929634533692
2017-08-14,3.739741943626737
2017-08-15,3.6455160964589166
2017-08-16,3.7236215080062696
2017-08-17,3.911046296323857
2017-08-18,4.153180489357413
2017-08-19,3.652993615152316
2017-08-20,2.011395297742349
2017-08-21,3.582544426602212
2017-08-22,3.612836293422234
2017-08-23,4.1986046290636105
2017-08-24,4.126522854612525
2017-08-25,4.408690212072175
2017-08-26,3.980984942371248
2017-08-27,3.370500129060254
2017-08-28,2.348101186043648
2017-08-29,1.9831543312736968
2017-08-30,3.685448113247185
2017-08-31,3.86847392280988
2017-09-01,4.13588736617894
2017-09-02,4.338102936940914
2017-09-03,5.436639200789807
2017-09-04,4.141969199473453
2017-09-05,4.191964583762534
2017-09-06,3.989564218880163
2017-09-07,3.955774034405112
2017-09-08,4.100451061472191
2017-09-09,3.6497665203913896
2017-09-10,3.879797361235244
2017-09-11,5.01749893538394
2017-09-12,4.028530827645081
2017-09-13,3.820555519153518
2017-09-14,2.5087015071763368
2017-09-15,5.024459840582811
2017-09-16,3.365047149632608
2017-09-17,2.313892413528373
2017-09-18,3.621036701107132
2017-09-19,4.883553778952698
2017-09-20,4.778299042563735
2017-09-21,5.154351334535966
2017-09-22,5.241904491444246
2017-09-23,5.202528088723955
2017-09-24,3.990541602186645
2017-09-25,4.227828310610141
2017-09-26,4.944331094477152
2017-09-27,3.43373262821604
2017-09-28,3.0829016136071408
2017-09-29,3.4677129317844395
2017-09-30,3.701603758045008
2017-10-01,3.528431876110754
2017-10-02,3.896371187640367
2017-10-03,4.809791835138231
2017-10-04,3.651200283043445
2017-10-05,3.8406288222608014
2017-10-06,3.636363081555519
2017-10-07,3.778863827393031
2017-10-08,4.877454616982616
2017-10-09,4.916497987421104
2017-10-10,3.666860537792174
2017-10-11,3.60842134196586
2017-10-12,3.33736017291132
2017-10-13,3.882644938702966
2017-10-14,3.456512887962485
2017-10-15,3.3111079522332623
2017-10-16,3.639465592015222
2017-10-17,2.9005920409360906
2017-10-18,3.242287457300136
