date,streamflow
2015-10-24,0.3272737913025009
2015-10-25,7.900811643519521
2015-10-26,11.912738873606258
2015-10-27,7.491205110276576
2015-10-28,5.078576983284597
2015-10-29,5.540774697449823
2015-10-30,9.071970100771813
2015-10-31,8.361658672399694
2015-11-01,7.851966639871106
2015-11-02,9.88624623825064
2015-11-03,8.088612965498948
2015-11-04,8.282517021076428
2015-11-05,14.2912969914764
2015-11-06,19.10187197969735
2015-11-07,17.533517215518874
2015-11-08,12.071122417891171
2015-11-09,6.836457961860657
2015-11-10,5.122541634986256
2015-11-11,6.994349359344711
2015-11-12,6.699211386434658
2015-11-13,4.431868704563508
2015-11-14,4.508319349282671
2015-11-15,3.921574797451935
2015-11-16,3.500055140141313
2015-11-17,3.2085578925668967
2015-11-18,1.834445895931292
2015-11-19,1.2329438465537388
2015-11-20,0.8251786672572924
2015-11-21,0.7477367176850922
2015-11-22,0.666899586652646
2015-11-23,0.5966923989343863
2015-11-24,0.5863653439424508
2015-11-25,0.568783110649888
2015-11-26,0.5029791501648576
2015-11-27,0.3020064903282648
2015-11-28,0.1902621468808058
2015-11-29,0.1222647413400149
2015-11-30,0.09426902494144
2015-12-01,0.0838201027350706
2015-12-02,0.0737026204446136
2015-12-03,0.0921474947661629
2015-12-04,0.0916143882124543
2015-12-05,0.0653145009529506
2015-12-06,0.0548613728452962
2015-12-07,0.0577029724061048
2015-12-08,0.0630719544844919
2015-12-09,0.081751077091164
2015-12-10,0.08229462803072
2015-12-11,0.0585208473316689
2015-12-12,0.0595242808566131
2015-12-13,0.1074238396352128
2015-12-14,0.1746507975711431
2015-12-15,0.1890109757743334
2015-12-16,0.1471355821037625
2015-12-17,0.0966240139281456
2015-12-18,0.0634854625695482
2015-12-19,0.0441916304858199
2015-12-20,0.036185267965009
2015-12-21,0.0344164810359793
2015-12-22,0.0340123707461054
2015-12-23,0.0332117756100861
2015-12-24,0.0306553425560019
2015-12-25,0.0278230934162906
2015-12-26,0.0262475074355275
2015-12-27,0.0258976603797575
2015-12-28,0.0255827511312024
2015-12-29,0.0255341673504676
2015-12-30,0.0311467534020084
2015-12-31,0.0377190298778026
2016-01-01,0.0356627674863443
2016-01-02,0.0309808444290984
2016-01-03,0.0277477544060341
2016-01-04,0.0253365342776255
2016-01-05,0.02421512764273
2016-01-06,0.0237609820222272
2016-01-07,0.023524130880845
2016-01-08,0.0233510386317723
2016-01-09,0.0242824191466533
2016-01-10,0.0255314634596981
2016-01-11,0.0249718597562115
2016-01-12,0.0237075441109459
2016-01-13,0.0228671621341977
2016-01-14,0.022171555955958
2016-01-15,0.0217920961893187
2016-01-16,0.0215811074189554
2016-01-17,0.0214350522936162
2016-01-18,0.0212936133523582
2016-01-19,0.0211982061926328
2016-01-20,0.0220155832230761
2016-01-21,0.0233141395997341
2016-01-22,0.0230511694800655
2016-01-23,0.0220098615209713
2016-01-24,0.0213382375034265
2016-01-25,0.0207959777837768
2016-01-26,0.0205297670841375
2016-01-27,0.0204074561447111
2016-01-28,0.0203383991703279
2016-01-29,0.0202750773768687
2016-01-30,0.0202167515530425
2016-01-31,0.0201226625708618
2016-02-01,0.0200258292048204
2016-02-02,0.020017290542776
2016-02-03,0.0208790554485162
2016-02-04,0.0212079651408818
2016-02-05,0.0205821264916671
2016-02-06,0.0202961953451233
2016-02-07,0.0199810666693209
2016-02-08,0.0198235158102388
2016-02-09,0.0197886303608739
2016-02-10,0.0206516762924555
2016-02-11,0.0209919433058159
2016-02-12,0.0203889104222044
2016-02-13,0.0201161881220132
2016-02-14,0.0197749759206168
2016-02-15,0.0196280313347966
2016-02-16,0.0195651298199805
2016-02-17,0.0195449148476599
2016-02-18,0.0195656969214754
2016-02-19,0.0204181484445541
2016-02-20,0.0207595310850526
2016-02-21,0.0201459291081994
2016-02-22,0.0198905069007323
2016-02-23,0.0196041402977153
2016-02-24,0.0194697057834143
2016-02-25,0.0194158087710926
2016-02-26,0.0194025357870815
2016-02-27,0.0193921034075771
2016-02-28,0.0193825503794395
2016-02-29,0.0193735610547751
2016-03-01,0.0193270482266456
2016-03-02,0.0193164149957455
2016-03-03,0.019306097384422
2016-03-04,0.0192966540557497
2016-03-05,0.0192876714988118
2016-03-06,0.0192790754668354
2016-03-07,0.0192706566416875
2016-03-08,0.019261090078097
2016-03-09,0.0192509918940209
2016-03-10,0.0192416599638247
2016-03-11,0.0220551489941805
2016-03-12,0.0985627469629619
2016-03-13,0.3930700297833542
2016-03-14,0.508842810287058
2016-03-15,0.3495408883568706
2016-03-16,0.4155619427811111
2016-03-17,2.249028500558908
2016-03-18,2.9174505679756706
2016-03-19,1.6554316908435072
2016-03-20,1.0978036622671052
2016-03-21,0.4953264599660441
2016-03-22,0.2289885899332301
2016-03-23,0.1396218590969494
2016-03-24,0.1444229923988751
2016-03-25,0.1492647952059677
2016-03-26,0.136399764930328
2016-03-27,0.1240951165617641
2016-03-28,0.0343580959449924
2016-03-29,0.0285408944241595
2016-03-30,0.029486861173465
2016-03-31,0.0299952714722309
2016-04-01,0.0278719421860797
2016-04-02,0.0267610388360734
2016-04-03,0.0254737351213436
2016-04-04,0.0239427935381944
2016-04-05,0.0233842193786309
2016-04-06,0.0230699312601149
2016-04-07,0.0227842735127288
2016-04-08,0.0246919777394743
2016-04-09,0.0790879673952189
2016-04-10,0.2033023046788964
2016-04-11,0.2167764878167055
2016-04-12,0.1398430844641369
2016-04-13,0.0968467041258284
2016-04-14,0.0588058991551629
2016-04-15,0.0603286194798058
2016-04-16,0.0619933456773005
2016-04-17,0.0485863646471287
2016-04-18,0.0425740852524596
2016-04-19,0.0360260698016696
2016-04-20,0.0315614768461379
2016-04-21,0.0268519361414782
2016-04-22,0.0260681938902184
2016-04-23,0.0249275141013334
2016-04-24,0.0241166840958177
2016-04-25,0.0234543818993547
2016-04-26,0.0224469585023514
2016-04-27,0.0274604020935731
2016-04-28,0.0294759846725323
2016-04-29,0.028078681022461
2016-04-30,0.0299288931016728
2016-05-01,0.0668667985074534
2016-05-02,0.0812178085650906
2016-05-03,0.0543868739529921
2016-05-04,0.0430206441949974
2016-05-05,0.0351221668790772
2016-05-06,0.0813773881563591
2016-05-07,0.1017749030489603
2016-05-08,0.0926286098897686
2016-05-09,0.2334909796498004
2016-05-10,0.2746593679122033
2016-05-11,0.2998222420180728
2016-05-12,1.1974322040976542
2016-05-13,1.481149851028372
2016-05-14,0.8604794511438761
2016-05-15,0.639861321750183
2016-05-16,1.529363153958857
2016-05-17,3.729730509325236
2016-05-18,8.086244317881093
2016-05-19,8.588580568015033
2016-05-20,4.977167643084858
2016-05-21,3.029991430632192
2016-05-22,1.345731516017027
2016-05-23,0.5912622754031253
2016-05-24,0.3679684843047174
2016-05-25,0.3568495345280034
2016-05-26,0.3537373629634143
2016-05-27,0.3077017473296715
2016-05-28,0.3121612797814758
2016-05-29,0.1715144312429718
2016-05-30,0.1235849104085614
2016-05-31,0.0902124817155369
2016-06-01,0.0606697335633273
2016-06-02,0.0991448541213932
2016-06-03,0.1460742700762242
2016-06-04,0.1264668487337638
2016-06-05,0.100198233467413
