date,streamflow
2015-10-24,1.1870872188781985
2015-10-25,28.69786801599861
2015-10-26,44.24925951699201
2015-10-27,30.404236119186148
2015-10-28,22.216234305471453
2015-10-29,13.72890062390492
2015-10-30,11.480696959118909
2015-10-31,9.970513238880908
2015-11-01,17.406642733029965
2015-11-02,29.69937429633603
2015-11-03,34.344401634614755
2015-11-04,36.83337716310174
2015-11-05,45.29844145678098
2015-11-06,52.05705269673168
2015-11-07,43.159385701727096
2015-11-08,30.95489033981214
2015-11-09,25.38961539663467
2015-11-10,25.71618034080128
2015-11-11,21.88890373039566
2015-11-12,14.892186572938506
2015-11-13,10.802371589830509
2015-11-14,8.112393850045407
2015-11-15,6.365765136961737
2015-11-16,5.39273906351466
2015-11-17,4.798387275687914
2015-11-18,4.35197827085502
2015-11-19,15.359132824127702
2015-11-20,30.23409660933441
2015-11-21,27.86588427805049
2015-11-22,17.772069010098196
2015-11-23,10.446993772455006
2015-11-24,5.276211613553244
2015-11-25,2.96785022315808
2015-11-26,2.090884335571793
2015-11-27,1.7315399140903225
2015-11-28,1.5096002091302925
2015-11-29,1.4733819027672146
2015-11-30,1.764813809217178
2015-12-01,3.672163945117668
2015-12-02,4.720636066502888
2015-12-03,6.206830263665733
2015-12-04,14.217547717327342
2015-12-05,20.54222887543273
2015-12-06,16.9874846158086
2015-12-07,10.747485243508338
2015-12-08,6.47202719186556
2015-12-09,3.5996206005318
2015-12-10,2.702553466745839
2015-12-11,2.6042836012145667
2015-12-12,2.2712534394914634
2015-12-13,2.174384167688082
2015-12-14,6.310435462082934
2015-12-15,13.805424722525204
2015-12-16,13.968743496806358
2015-12-17,8.967934542913905
2015-12-18,5.465328196442126
2015-12-19,2.6188682725490886
2015-12-20,1.2565291919449229
2015-12-21,0.7835882444240331
2015-12-22,0.7020578914918647
2015-12-23,0.6793678710008112
2015-12-24,0.6600906422171529
2015-12-25,0.4665830961214761
2015-12-26,0.178978626951708
2015-12-27,0.1383376204260558
2015-12-28,0.1311197107772705
2015-12-29,0.1479267355534866
2015-12-30,0.1707313387500832
2015-12-31,0.1934378866520568
