date,streamflow
2015-10-24,0.3562072178241329
2015-10-25,8.630891657436125
2015-10-26,13.734975691943454
2015-10-27,9.56851736797246
2015-10-28,9.206822515100807
2015-10-29,12.45242246810012
2015-10-30,12.859664686202802
2015-10-31,9.1663158034874
2015-11-01,6.463156571423799
2015-11-02,11.254606361180947
2015-11-03,20.41078643245317
2015-11-04,21.814044860596912
2015-11-05,18.86717260720184
2015-11-06,16.617167169758062
2015-11-07,12.045839636096682
2015-11-08,6.929695371501513
2015-11-09,4.016481343639206
2015-11-10,6.078915335267502
2015-11-11,12.951899226390305
2015-11-12,15.532960659934888
2015-11-13,15.20213020752044
2015-11-14,18.043120219880496
2015-11-15,15.596963926634023
2015-11-16,9.375760059747938
2015-11-17,7.121718565467558
2015-11-18,5.1759062056338
2015-11-19,3.081868120870968
2015-11-20,2.145307936475344
2015-11-21,2.114696524392609
2015-11-22,4.664285824141358
2015-11-23,5.908447349990562
2015-11-24,4.367613531193458
2015-11-25,3.619830107700924
2015-11-26,4.56048965690799
2015-11-27,4.42824658339635
2015-11-28,2.650382519159778
2015-11-29,1.6800331834576017
2015-11-30,0.8876415088063692
2015-12-01,0.5373537154712337
2015-12-02,0.3977229464783757
2015-12-03,0.2443550302312115
2015-12-04,0.2012803826941319
2015-12-05,0.1762960802888138
2015-12-06,0.1505832763072645
2015-12-07,0.0648821771725682
2015-12-08,0.0497611688984322
2015-12-09,0.0638010974373076
2015-12-10,0.066510142722456
2015-12-11,0.0696558867408483
2015-12-12,0.0748855969379614
2015-12-13,0.0629302521682399
2015-12-14,0.1320922840360172
2015-12-15,0.2140599283730372
2015-12-16,0.1870375684771971
2015-12-17,0.1278889479742769
2015-12-18,0.0843103794913547
2015-12-19,0.0539588911452548
2015-12-20,0.0398377176079779
2015-12-21,0.0359823013007671
2015-12-22,0.0344905018403743
2015-12-23,0.0337286860599846
2015-12-24,0.0332590885307276
2015-12-25,0.029385774277202
2015-12-26,0.0263546330693142
2015-12-27,0.0256754999619652
2015-12-28,0.025258020467434
2015-12-29,0.0248807818742734
2015-12-30,0.0248139004832452
2015-12-31,0.0309925072888723
2016-01-01,0.0334479888012223
2016-01-02,0.029037071561853
2016-01-03,0.0269667683467602
2016-01-04,0.0247015527131683
2016-01-05,0.0235658604271792
2016-01-06,0.0230395741842885
2016-01-07,0.0228218611821692
2016-01-08,0.022722116334553
2016-01-09,0.0248135477402821
2016-01-10,0.0256018791330341
2016-01-11,0.0237055541728398
2016-01-12,0.0231998592898
2016-01-13,0.0291279876130105
2016-01-14,0.0316005022751679
2016-01-15,0.0270507490074336
2016-01-16,0.0249692807710541
2016-01-17,0.0227014338510884
2016-01-18,0.0215869523276615
2016-01-19,0.0211001846233745
2016-01-20,0.0208348616852055
2016-01-21,0.0206924859943318
2016-01-22,0.0205716586594703
2016-01-23,0.0204756354384216
2016-01-24,0.0201135382314709
2016-01-25,0.0200521810891734
2016-01-26,0.0200111840430373
2016-01-27,0.019973144040283
2016-01-28,0.0199375176522995
2016-01-29,0.019904363891396
2016-01-30,0.0198735038517332
2016-01-31,0.0199462706445588
2016-02-01,0.0222158121579163
2016-02-02,0.023195551985886
2016-02-03,0.0217271642149885
2016-02-04,0.0210490758577095
2016-02-05,0.0203128169378764
2016-02-06,0.0199709228951211
2016-02-07,0.0198488279849205
2016-02-08,0.0198352562581735
2016-02-09,0.0198278822114125
2016-02-10,0.0198201013648276
2016-02-11,0.019812129804278
2016-02-12,0.0197045383300413
2016-02-13,0.0196930814186956
2016-02-14,0.0196866896833571
2016-02-15,0.0196807451843001
2016-02-16,0.0196763872498636
2016-02-17,0.0196712394169801
2016-02-18,0.0197629451966836
2016-02-19,0.0220154380709184
2016-02-20,0.0229872384213262
2016-02-21,0.0215476869699869
2016-02-22,0.020892389200481
2016-02-23,0.0201772296447341
2016-02-24,0.0198492482635637
2016-02-25,0.0197314674250035
2016-02-26,0.0197197624297613
2016-02-27,0.0197127512350778
2016-02-28,0.019705206692581
2016-02-29,0.0197000774355491
2016-03-01,0.0195965147407193
2016-03-02,0.0195870781797734
2016-03-03,0.0195817075499377
2016-03-04,0.0195749427684567
2016-03-05,0.0195688835295357
2016-03-06,0.0195795049523106
2016-03-07,0.0199300304797347
2016-03-08,0.0200986466564853
2016-03-09,0.0198774550429794
2016-03-10,0.0198526795858157
2016-03-11,0.0221444901472584
2016-03-12,0.0286934052809114
2016-03-13,0.0446988426987893
2016-03-14,0.0473130259801508
2016-03-15,0.0354157420735181
2016-03-16,0.0292459354926511
2016-03-17,0.0236587830950657
2016-03-18,0.0212600021894252
2016-03-19,0.0205217195778044
2016-03-20,0.0204962791278058
2016-03-21,0.0204910671572638
2016-03-22,0.0203916649434963
2016-03-23,0.0201670774321139
2016-03-24,0.0194906769005004
2016-03-25,0.0194646389650301
2016-03-26,0.0194601696321175
2016-03-27,0.019454809139713
2016-03-28,0.0194485574594998
2016-03-29,0.0194439969746567
2016-03-30,0.0194385892214346
2016-03-31,0.019432212663926
2016-04-01,0.0194263525490731
2016-04-02,0.0194204958322418
2016-04-03,0.0198733063700423
2016-04-04,0.0304272579989656
2016-04-05,0.0354727869281366
2016-04-06,0.0289747473142799
2016-04-07,0.0256165226241232
2016-04-08,0.0221677229309143
2016-04-09,0.0206179233753864
2016-04-10,0.0226017143187334
2016-04-11,0.023699126956492
2016-04-12,0.022077075408417
2016-04-13,0.0213122704450242
2016-04-14,0.0205621663709695
2016-04-15,0.0213744360899373
2016-04-16,0.0218957989392738
2016-04-17,0.0208287754320124
2016-04-18,0.0203605449834949
2016-04-19,0.0198401003079224
2016-04-20,0.0196054787501224
2016-04-21,0.0194249094659163
2016-04-22,0.019736078540369
2016-04-23,0.0198907617806722
2016-04-24,0.0196878981614365
2016-04-25,0.0195776989887595
2016-04-26,0.0287537346066133
2016-04-27,0.2443195186397257
2016-04-28,0.3373205066774516
2016-04-29,0.2024643109167073
2016-04-30,0.1434066707441873
2016-05-01,0.0768825865052793
2016-05-02,0.0467977695172856
2016-05-03,0.0373468190824111
2016-05-04,0.0530141465510658
2016-05-05,0.1217077622684429
2016-05-06,0.1499293760307918
2016-05-07,0.1098611533416961
2016-05-08,0.0717369971655491
2016-05-09,0.0466128491796368
2016-05-10,0.0391691435413898
2016-05-11,0.166040291438397
2016-05-12,0.2392994958273215
2016-05-13,0.4603829525697441
2016-05-14,0.8262153356992236
2016-05-15,0.7916828445054438
2016-05-16,0.5862569980224595
2016-05-17,1.3124723116703951
2016-05-18,3.440587212925083
2016-05-19,3.808784010303792
2016-05-20,2.49263651735833
2016-05-21,1.6138413218122571
2016-05-22,0.7905846039113958
2016-05-23,0.3934746463784526
2016-05-24,0.2278246182917464
2016-05-25,0.1868019357814244
2016-05-26,0.208787111439736
2016-05-27,0.2353482790960142
2016-05-28,0.5513993671280563
2016-05-29,1.4352003271045637
2016-05-30,3.48043867269891
2016-05-31,4.7479643157404245
2016-06-01,4.559861844093153
2016-06-02,4.2550418031737065
2016-06-03,5.53677015726393
2016-06-04,8.619476088687087
2016-06-05,8.45071396690712
2016-06-06,5.977587207784959
2016-06-07,4.147398820592234
2016-06-08,4.747706802333807
2016-06-09,9.313759048983323
2016-06-10,19.79683072154724
2016-06-11,30.68170129303188
2016-06-12,33.2811130911558
2016-06-13,27.54051359690612
2016-06-14,20.978616633062867
2016-06-15,16.761053536102317
2016-06-16,11.355029708768146
2016-06-17,7.432518161700606
2016-06-18,7.72138837042829
2016-06-19,9.940331529288027
2016-06-20,11.873032367772224
2016-06-21,11.221349102201703
2016-06-22,10.302881012918988
2016-06-23,14.026409849582754
2016-06-24,21.1143833417478
2016-06-25,24.68756535174111
2016-06-26,25.20086696107364
2016-06-27,25.797140188553563
2016-06-28,22.713637081253665
2016-06-29,31.36474158724685
2016-06-30,39.85320720645537
2016-07-01,33.20048681586117
2016-07-02,23.898876175627244
2016-07-03,14.200086445110111
2016-07-04,8.065161349249408
2016-07-05,9.407455786199366
2016-07-06,14.675622470252524
2016-07-07,23.969910260584857
2016-07-08,32.02675152553188
2016-07-09,38.06445831613308
2016-07-10,44.21974316835309
2016-07-11,42.4892250422016
2016-07-12,37.131796520559
2016-07-13,27.417721440981804
2016-07-14,19.18775408832996
2016-07-15,13.803137287624542
2016-07-16,8.25843456210942
2016-07-17,9.585050498895573
2016-07-18,15.142674173379946
2016-07-19,18.519371755112903
2016-07-20,20.717966484352136
2016-07-21,18.52044332123708
2016-07-22,14.94156648182675
2016-07-23,14.92584392064901
2016-07-24,15.057746087639618
2016-07-25,13.42253632373433
2016-07-26,10.62321794975641
2016-07-27,12.591941357230482
2016-07-28,13.50383577543269
2016-07-29,12.309028701626278
2016-07-30,14.895240516570608
2016-07-31,16.868038463476356
2016-08-01,19.0013665415707
2016-08-02,16.90268443726617
2016-08-03,10.068720878140898
2016-08-04,5.807078163079869
2016-08-05,2.95110448934769
2016-08-06,1.7548858886787615
2016-08-07,1.1667644075091732
2016-08-08,0.9697648363365104
2016-08-09,0.8278965097372983
2016-08-10,0.5500310206255293
2016-08-11,0.3604898690911517
2016-08-12,0.0829645086366287
2016-08-13,0.1007302937136249
2016-08-14,0.1269658884215206
2016-08-15,0.0926749303049228
2016-08-16,0.0779488338760813
2016-08-17,0.0584258301515604
2016-08-18,0.0712682434783328
2016-08-19,0.0880530296187574
2016-08-20,0.0763035916515018
2016-08-21,0.061040965445318
2016-08-22,0.0447298983512312
2016-08-23,0.0463951042361141
2016-08-24,0.1412207741103315
2016-08-25,0.1795679042189682
2016-08-26,0.1160695130265851
2016-08-27,0.1026166301042578
2016-08-28,0.0854941392286905
2016-08-29,0.1475002583525043
2016-08-30,0.2837868051661461
2016-08-31,1.8921057839715167
2016-09-01,3.302672218325649
2016-09-02,2.801802639282075
2016-09-03,1.9745908705488224
2016-09-04,1.1091412464195065
2016-09-05,0.5506164374570378
2016-09-06,0.2778685399688647
2016-09-07,0.2101425216738794
2016-09-08,0.1988902063438387
2016-09-09,0.1796806502938149
2016-09-10,0.1756225742769837
2016-09-11,0.1001716130827167
2016-09-12,0.0534813742433973
2016-09-13,0.0413665206745248
2016-09-14,0.1777001674661187
2016-09-15,1.0880361538352592
2016-09-16,2.543385919581405
2016-09-17,2.6178018969029693
2016-09-18,1.7174930759576108
2016-09-19,1.084100652954037
2016-09-20,0.5380647061924485
2016-09-21,0.2731569688896414
2016-09-22,0.1961144247631861
2016-09-23,0.204766586110543
2016-09-24,0.2363987755038409
2016-09-25,0.2699395062265153
2016-09-26,0.2223122258248963
2016-09-27,0.1215606658760059
2016-09-28,0.0908475323164671
2016-09-29,0.3415359139278996
2016-09-30,1.1168785190403088
2016-10-01,1.2430410338767823
2016-10-02,0.7374930558075717
2016-10-03,0.4687385830101702
2016-10-04,0.2198750202887686
2016-10-05,0.1104811419285385
2016-10-06,0.0746839773061313
2016-10-07,0.0723528203441978
2016-10-08,0.0712807266771642
2016-10-09,0.0703177737840173
2016-10-10,0.0586476292180681
2016-10-11,0.0278256251406304
2016-10-12,0.0299536839348844
2016-10-13,0.6272882565730638
2016-10-14,12.816578451411928
2016-10-15,23.20838339698511
2016-10-16,18.506153535883843
2016-10-17,12.028005062885448
2016-10-18,6.385663753467648
2016-10-19,2.8180210086289907
2016-10-20,1.277580709054646
2016-10-21,0.8960176123271764
2016-10-22,0.848729500075353
2016-10-23,0.8441582491670795
2016-10-24,0.8394791903589078
2016-10-25,0.3206423510224272
2016-10-26,0.0696943554606663
2016-10-27,0.0325835165217404
2016-10-28,0.0302202777048299
2016-10-29,0.0300426081790239
2016-10-30,0.0326038919089993
2016-10-31,0.1030047804528256
2016-11-01,0.3345108751378953
2016-11-02,1.4633386165624356
2016-11-03,4.621404829857543
2016-11-04,5.374121133048018
2016-11-05,3.341776594725075
2016-11-06,2.0750228661010954
2016-11-07,0.9578937429648366
2016-11-08,0.4301009192196288
2016-11-09,0.2509779646967833
2016-11-10,0.2353214630419052
2016-11-11,0.2320119672280074
2016-11-12,0.2208762323570657
2016-11-13,0.1758480664266772
2016-11-14,0.0480270157386314
