date,evaporation (mm)
2017-07-21,4.344918247928704
2017-07-22,5.300160103644002
2017-07-23,5.516939729699067
2017-07-24,5.428172784735295
2017-07-25,5.791307329901501
2017-07-26,4.279481015417876
2017-07-27,4.440726246120099
2017-07-28,4.396384436047715
2017-07-29,4.395246915736895
2017-07-30,4.316232979567872
2017-07-31,4.417047511174582
2017-08-01,4.532207569823544
2017-08-02,5.4288966198677056
2017-08-03,3.974543434672002
2017-08-04,3.617907163703633
2017-08-05,2.206500112354276
2017-08-06,3.7538889816550927
2017-08-07,5.363490422778309
2017-08-08,4.354684688939675
2017-08-09,3.862954490982528
2017-08-10,5.377993640094922
2017-08-11,4.543142238336402
2017-08-12,4.302711551906645
2017-08-13,3.524454747041488
2017-08-14,3.807764113200497
2017-08-15,3.704580575612332
2017-08-16,3.782598619781717
2017-08-17,3.971765563135525
2017-08-18,4.2162847204588445
2017-08-19,3.704031733778241
2017-08-20,2.044815572698845
2017-08-21,3.632892692539096
2017-08-22,3.661510002526692
2017-08-23,4.252550155056461
2017-08-24,4.179468126897636
2017-08-25,4.473465617093829
2017-08-26,4.033085559004227
2017-08-27,3.4141501247122137
2017-08-28,2.377113635153869
2017-08-29,2.0112251572718867
2017-08-30,3.73595512211719
2017-08-31,5.007373799037557
2017-09-01,4.1732701713654645
2017-09-02,4.374682944084302
2017-09-03,4.279661941090339
2017-09-04,4.172682581216045
2017-09-05,4.222728876732207
2017-09-06,5.1755450298344
2017-09-07,3.984792652708295
2017-09-08,4.126642230386869
2017-09-09,3.67473467275811
2017-09-10,3.9044081318857766
2017-09-11,5.046179537631462
2017-09-12,5.215702887362661
2017-09-13,3.8433051929417967
2017-09-14,3.1906292190738283
2017-09-15,3.9738414005770473
2017-09-16,3.37922758674815
2017-09-17,2.3264577493823846
2017-09-18,3.638065951551945
2017-09-19,4.907372211121885
2017-09-20,4.799817938982803
2017-09-21,5.173474332547358
2017-09-22,5.262642143429059
2017-09-23,5.2238274590143225
2017-09-24,3.997600481347034
2017-09-25,3.3341440226709027
2017-09-26,3.8888309417610505
2017-09-27,3.438923683777748
2017-09-28,3.08685679136643
2017-09-29,3.4711324213168093
2017-09-30,3.707111604954624
2017-10-01,4.500474896635381
2017-10-02,3.906746537908987
2017-10-03,4.824831135509024
2017-10-04,3.660508336866573
2017-10-05,3.8489724541309394
2017-10-06,3.645094128822863
2017-10-07,4.835468688905973
2017-10-08,3.833459518493206
2017-10-09,4.929826103059659
2017-10-10,3.6736187632747592
2017-10-11,3.616918359062215
2017-10-12,3.340063931464732
2017-10-13,3.885714356865883
2017-10-14,3.4553097911749715
2017-10-15,3.310575019626273
2017-10-16,3.6381081265764665
2017-10-17,2.90032106011737
2017-10-18,3.2456262334341024
2017-10-19,4.753118578741388
2017-10-20,4.490007868812739
2017-10-21,4.442699176146104
2017-10-22,4.61803550804987
2017-10-23,4.719123944963107
2017-10-24,4.824106988911851
2017-10-25,4.687955368450646
2017-10-26,3.2857641840302327
2017-10-27,3.124933023609816
2017-10-28,3.1821035184915427
2017-10-29,4.387625177051889
2017-10-30,3.51731034343832
2017-10-31,3.660422809767355
2017-11-01,3.2884156257772186
2017-11-02,3.350937467110666
2017-11-03,2.093391852226941
2017-11-04,2.4293743536913146
2017-11-05,2.9483061510854944
2017-11-06,2.833652909138569
2017-11-07,3.2090212637546625
2017-11-08,3.0407026832275634
2017-11-09,4.240442005277303
2017-11-10,4.359072610405649
2017-11-11,2.9023754732875533
2017-11-12,3.5858678589539266
2017-11-13,4.472180558057552
2017-11-14,4.398825864657733
2017-11-15,4.401219354257805
2017-11-16,4.396496646334974
2017-11-17,4.223697486879452
2017-11-18,3.999674815779304
2017-11-19,3.23823497039962
2017-11-20,3.26783693354687
2017-11-21,4.031629980221736
2017-11-22,3.80528296824972
2017-11-23,4.22873901222626
2017-11-24,4.099671549894204
2017-11-25,3.8103519129783647
2017-11-26,2.889308047155684
2017-11-27,3.747607656374057
2017-11-28,3.8839307510194208
2017-11-29,3.829445302946308
2017-11-30,2.079759852976797
2017-12-01,2.6418442786954666
2017-12-02,3.023590118316087
2017-12-03,3.979093920649005
2017-12-04,4.124454459005951
2017-12-05,4.002824173845084
2017-12-06,3.9800426690246455
2017-12-07,3.883735619989584
2017-12-08,4.0411746822917225
2017-12-09,4.136025540488379
2017-12-10,3.847778618695184
2017-12-11,3.716700149971144
2017-12-12,3.9926022461422064
2017-12-13,2.433123401540741
2017-12-14,3.805010059349699
2017-12-15,3.747721716733862
2017-12-16,3.3362030833419904
2017-12-17,4.1706674112528805
2017-12-18,4.097194909175745
2017-12-19,4.024380830724542
2017-12-20,3.9034742874856567
2017-12-21,4.201484547675005
2017-12-22,4.083250738626928
2017-12-23,3.767185676096205
2017-12-24,4.260528042044389
2017-12-25,4.142482085817983
2017-12-26,4.4695590093627775
2017-12-27,4.209170116556933
2017-12-28,4.092338593211348
2017-12-29,4.098327379213901
2017-12-30,4.163519946670789
2017-12-31,2.8771993222663834
2018-01-01,4.14665663883007
2018-01-02,4.239811080759527
2018-01-03,4.230071591519098
2018-01-04,4.185413249316021
2018-01-05,3.6510736878501753
2018-01-06,3.73192000814051
2018-01-07,3.8061891364831095
2018-01-08,4.0026553091088815
2018-01-09,4.110899225518723
2018-01-10,3.838186320021
2018-01-11,3.980133067645382
2018-01-12,3.317208402699504
2018-01-13,3.973978462909592
2018-01-14,4.778913617871458
2018-01-15,4.373899394705175
2018-01-16,4.178663324768076
2018-01-17,3.6754341523282967
2018-01-18,4.561885998602159
2018-01-19,4.491860557975856
2018-01-20,4.492914675121052
2018-01-21,4.417595908317445
2018-01-22,4.5747657166925295
2018-01-23,2.65544453862512
2018-01-24,4.117270642329101
2018-01-25,4.218139886288099
2018-01-26,4.056469502336256
2018-01-27,4.442866457433417
2018-01-28,4.123697625030752
2018-01-29,2.9251856921909942
2018-01-30,4.846101842983527
2018-01-31,4.856614168788026
2018-02-01,4.669805820271065
2018-02-02,4.64062848312193
2018-02-03,4.641911038253021
2018-02-04,4.840143562544838
2018-02-05,5.073381963363273
2018-02-06,3.71579735275741
2018-02-07,4.263211847256615
2018-02-08,4.176165134654769
2018-02-09,3.4013332560808944
2018-02-10,4.59076495626578
2018-02-11,4.491857058580489
2018-02-12,4.438054634302356
2018-02-13,4.584749467909457
2018-02-14,4.887537980515587
2018-02-15,4.649403402703618
2018-02-16,4.797525860499396
2018-02-17,4.836673101096095
2018-02-18,4.963969043060499
2018-02-19,5.029039680470224
2018-02-20,4.93187664962147
2018-02-21,4.676556336868711
2018-02-22,3.090239485460477
2018-02-23,4.819532893606839
2018-02-24,4.789217036622674
2018-02-25,4.880123625928299
2018-02-26,4.922142189819594
2018-02-27,5.113554803537513
2018-02-28,5.001873296673278
2018-03-01,4.954412951369799
2018-03-02,5.235780048406333
2018-03-03,5.352267810585514
2018-03-04,5.233220260919004
2018-03-05,5.248407665841081
2018-03-06,5.227479986471261
2018-03-07,5.318164453848771
2018-03-08,5.072333657594672
2018-03-09,5.396563017694264
2018-03-10,3.228773993101681
2018-03-11,5.3331582364402985
2018-03-12,5.354930468484263
2018-03-13,3.265139352611034
2018-03-14,3.439965225079652
2018-03-15,4.205585325221279
2018-03-16,5.353014349031056
2018-03-17,3.4357978002374923
2018-03-18,3.74808878477976
2018-03-19,4.934228028636788
2018-03-20,5.627755685487972
2018-03-21,5.944769799455242
2018-03-22,5.530950424524519
2018-03-23,3.990539002019738
2018-03-24,5.104032865289757
2018-03-25,5.256758255263984
2018-03-26,3.432239418448623
2018-03-27,5.746192658626261
2018-03-28,5.371289996317092
2018-03-29,5.269548577758242
2018-03-30,5.463634128630243
2018-03-31,5.062355125924496
2018-04-01,4.078632587134717
2018-04-02,5.17854608675564
2018-04-03,2.7409456498085176
2018-04-04,3.3643325564397664
2018-04-05,5.400390070450423
2018-04-06,5.3762014731514896
2018-04-07,5.607173985943816
2018-04-08,5.578500359905022
2018-04-09,5.037155955170687
2018-04-10,5.364031589574346
2018-04-11,3.9577517390823553
2018-04-12,4.130576046411843
2018-04-13,4.244925048684249
2018-04-14,4.336306273299863
2018-04-15,3.9443571250952494
2018-04-16,5.498961671198096
2018-04-17,5.099344374806496
2018-04-18,5.485059721529963
2018-04-19,4.025978242985807
2018-04-20,4.312113501592254
2018-04-21,5.441265676690531
2018-04-22,5.282525996250676
2018-04-23,5.679537318260282
2018-04-24,4.267111895379783
2018-04-25,3.5882440412811105
2018-04-26,4.152266427727363
2018-04-27,5.5008030435114
2018-04-28,5.331261776324869
2018-04-29,5.71711540655681
2018-04-30,4.343448415403353
2018-05-01,4.4581592546946025
2018-05-02,3.712636097654123
2018-05-03,4.3435508134708805
2018-05-04,4.154342156836725
2018-05-05,2.3057944515875475
2018-05-06,5.142423308602543
2018-05-07,5.236673069193079
2018-05-08,3.818991210014324
2018-05-09,3.9539639084763833
2018-05-10,4.302593599783156
2018-05-11,2.8018504347101603
2018-05-12,5.238019011289193
2018-05-13,2.7324066206279185
2018-05-14,2.3329319410625384
2018-05-15,2.364102288527138
2018-05-16,3.740908448294909
2018-05-17,4.009442523705756
2018-05-18,4.680196639465262
2018-05-19,3.704365066307743
2018-05-20,4.375053725024927
2018-05-21,3.860444281100748
2018-05-22,5.34887256526953
2018-05-23,3.813700888482031
2018-05-24,3.734950075850386
2018-05-25,2.918714046527261
2018-05-26,2.810899689780265
2018-05-27,4.052831583110137
2018-05-28,4.345996737431557
2018-05-29,3.743264796314069
2018-05-30,3.882692045926066
2018-05-31,4.939990802015665
2018-06-01,4.790030619712845
2018-06-02,3.9606247314187
2018-06-03,3.554555354634392
2018-06-04,3.931705631390477
2018-06-05,3.963706601151467
2018-06-06,4.151178667804336
2018-06-07,3.998871898668821
2018-06-08,3.724600563114395
2018-06-09,2.754115538180076
2018-06-10,4.48397036971521
2018-06-11,2.988233255158751
2018-06-12,3.062085793734368
2018-06-13,3.2716888767148884
2018-06-14,1.914920732525588
2018-06-15,3.3447701016385984
2018-06-16,4.148478749090019
2018-06-17,3.395264040000652
2018-06-18,3.667371646590402
2018-06-19,3.984576812582447
2018-06-20,3.211845215118464
2018-06-21,2.805318757139351
2018-06-22,4.021161113782638
2018-06-23,3.9239163087964135
2018-06-24,5.197304895113994
2018-06-25,4.254657632275877
2018-06-26,4.10699384540697
2018-06-27,3.34056363596919
2018-06-28,3.337010743641532
2018-06-29,4.256021341191261
2018-06-30,4.295976203717647
2018-07-01,4.172796099189897
2018-07-02,4.3364668912016455
2018-07-03,5.282381978465589
2018-07-04,5.614670688466912
2018-07-05,5.786018483082982
2018-07-06,4.302077820989739
2018-07-07,3.828939523839564
2018-07-08,3.0609386714487568
2018-07-09,2.576260708579216
2018-07-10,2.711543729643469
2018-07-11,2.2900661170721217
2018-07-12,3.825298898745989
2018-07-13,3.630622664524505
2018-07-14,5.074498357474376
2018-07-15,3.020962548197549
2018-07-16,2.8397566952231874
2018-07-17,4.45348089511049
2018-07-18,3.9480875104039295
2018-07-19,2.839328946343259
2018-07-20,3.213892214634412
2018-07-21,3.1669946689725266
2018-07-22,5.5207675204517335
2018-07-23,4.679326821369931
2018-07-24,3.28958636247691
2018-07-25,4.142893307469193
2018-07-26,4.871841546801982
2018-07-27,5.185281297067493
2018-07-28,3.3118955786927886
2018-07-29,5.411975094918584
2018-07-30,2.7041218614466853
2018-07-31,2.863295894940416
2018-08-01,3.4781525078457767
2018-08-02,4.100839458953541
2018-08-03,5.438998988327141
2018-08-04,4.13422345845059
2018-08-05,5.230236726896567
2018-08-06,4.107637349090533
2018-08-07,3.634440045611087
2018-08-08,2.72436511525871
2018-08-09,3.3983291321456424
2018-08-10,4.1559394588495095
2018-08-11,3.2382061219215723
2018-08-12,3.124939484042367
2018-08-13,4.071049787763812
2018-08-14,2.7145751525283943
2018-08-15,2.7942274918242167
2018-08-16,2.7989551912455366
2018-08-17,3.9321730057070257
2018-08-18,5.108148452253789
2018-08-19,4.838709078870944
2018-08-20,5.215043361250628
2018-08-21,5.548262837231488
2018-08-22,5.644318439563692
2018-08-23,5.733961304415737
2018-08-24,4.508599684102743
2018-08-25,5.782380669388054
2018-08-26,4.61811895655573
2018-08-27,3.9745160970653184
2018-08-28,4.364457511518474
2018-08-29,4.417281461155033
2018-08-30,4.104362183063094
2018-08-31,3.4330629756642272
2018-09-01,4.257467547228545
2018-09-02,5.610723173377798
2018-09-03,5.660875550732582
2018-09-04,5.792367496203525
2018-09-05,5.720873605465847
2018-09-06,5.6948117986067714
2018-09-07,5.365240999203243
2018-09-08,5.741323877411768
2018-09-09,5.2714342616305006
2018-09-10,5.600779987323158
2018-09-11,5.56936089135376
2018-09-12,5.660124050231886
2018-09-13,4.191242247067539
2018-09-14,5.371489669904145
2018-09-15,5.335671596162853
2018-09-16,3.0441393927761364
2018-09-17,5.306646829334481
2018-09-18,4.107971187564722
2018-09-19,3.7742267093281017
2018-09-20,5.575237309110114
2018-09-21,5.511852321783281
2018-09-22,5.220379597237589
2018-09-23,4.0385723351452905
2018-09-24,3.833239025327911
2018-09-25,3.897566203729678
2018-09-26,3.727284266981682
2018-09-27,3.7182660815152153
2018-09-28,3.7998945296225513
2018-09-29,3.5242943800092057
2018-09-30,3.438631813229532
2018-10-01,3.7775214106813815
2018-10-02,3.496826617226168
2018-10-03,3.4182861242100016
2018-10-04,2.7281620171964622
2018-10-05,2.86420295192228
2018-10-06,2.8033621428456272
2018-10-07,3.998340442358642
2018-10-08,3.070747023103756
2018-10-09,3.3305495934531586
2018-10-10,3.805925367269941
2018-10-11,4.7892395603813
2018-10-12,4.5101908679871485
2018-10-13,3.6865638674924086
2018-10-14,3.463445440628449
2018-10-15,3.431280332374457
2018-10-16,2.699059772206553
2018-10-17,4.287322027798336
2018-10-18,3.301447629476267
2018-10-19,3.215123964895741
2018-10-20,2.8600575398012333
2018-10-21,3.4443941431336067
2018-10-22,3.0806697546308754
2018-10-23,4.193733699146476
2018-10-24,4.6218048684378745
2018-10-25,4.151626911342357
2018-10-26,4.024504591433037
2018-10-27,3.773039949904072
2018-10-28,4.366543992442653
2018-10-29,2.785760468167381
2018-10-30,4.435748164271415
2018-10-31,4.377980604786252
2018-11-01,1.3259277766272992
2018-11-02,2.6257026375617296
2018-11-03,3.3924955226073483
2018-11-04,3.4904920521517293
2018-11-05,3.756318952669669
2018-11-06,4.129369225033183
2018-11-07,3.698493781384196
2018-11-08,4.362715445741525
2018-11-09,4.139089094239093
2018-11-10,3.882538056315282
2018-11-11,4.221103455432456
2018-11-12,4.448707530312728
2018-11-13,4.507877795402837
2018-11-14,4.421704347061826
2018-11-15,4.726414074239923
2018-11-16,1.4342242940709349
2018-11-17,3.9939596118305545
2018-11-18,3.001655019785137
2018-11-19,3.006354830137137
2018-11-20,3.899454890810058
2018-11-21,4.363210482200347
2018-11-22,2.322028758953264
2018-11-23,2.6645443081554814
2018-11-24,3.5816478561202514
2018-11-25,3.5227962848542456
2018-11-26,3.366605137860318
2018-11-27,3.5452016252920244
2018-11-28,4.422977577172189
2018-11-29,2.045851932337881
2018-11-30,3.562763590545086
2018-12-01,3.596313707651544
2018-12-02,3.98869672181044
2018-12-03,3.6314636091441552
2018-12-04,2.5276409827483057
2018-12-05,3.728531597813346
2018-12-06,3.585628403722716
2018-12-07,3.5173854328392866
2018-12-08,3.5070562660303657
2018-12-09,2.238628827421025
2018-12-10,3.892523114652936
2018-12-11,4.05393047280449
2018-12-12,3.955805593501524
2018-12-13,3.936076648565692
2018-12-14,4.001357799929571
2018-12-15,3.099295303631748
2018-12-16,3.0874472601271243
2018-12-17,4.323974738289876
2018-12-18,4.241889182991046
