date,evaporation (mm)
2017-07-29,4.776773182408445
2017-07-30,4.473929720240363
2017-07-31,4.793101575017671
2017-08-01,4.7486009201351775
2017-08-02,5.729328835137965
2017-08-03,4.648818940913184
2017-08-04,3.835838618532078
2017-08-05,2.557494734306088
2017-08-06,4.266283896362269
2017-08-07,4.554446485047434
2017-08-08,4.707623875230604
2017-08-09,4.302830428740532
2017-08-10,4.5643176793188704
2017-08-11,4.549035559838285
2017-08-12,4.75468969741376
2017-08-13,4.061552271235117
2017-08-14,4.368344173830289
2017-08-15,4.085195883830772
2017-08-16,4.280520871676353
2017-08-17,4.455857807548927
2017-08-18,4.656947747525446
2017-08-19,4.12103698800412
2017-08-20,3.0281326553439083
2017-08-21,3.841274090105328
2017-08-22,4.116724613814295
2017-08-23,4.832138149198601
2017-08-24,4.593021386293283
2017-08-25,4.113952462686822
2017-08-26,4.673538805325764
2017-08-27,4.183555724358605
2017-08-28,3.075977367907402
2017-08-29,3.0037982637219534
2017-08-30,5.552396508839802
2017-08-31,4.544440333938107
2017-09-01,4.729745568856639
2017-09-02,4.839698231634092
2017-09-03,4.505482472094451
2017-09-04,4.692328471966567
2017-09-05,4.952061266065575
2017-09-06,4.621142426792998
2017-09-07,4.741709414781123
2017-09-08,4.74754064154531
2017-09-09,4.136147573267103
2017-09-10,4.496558768401157
2017-09-11,5.159311097582469
2017-09-12,4.399732414593144
2017-09-13,4.337523635741436
2017-09-14,3.401878212246814
2017-09-15,4.878868414270457
2017-09-16,4.198926808391315
2017-09-17,2.9740277869508884
2017-09-18,4.445571981075981
2017-09-19,5.531867468039591
2017-09-20,5.37754039402186
2017-09-21,5.764890865613898
2017-09-22,5.880740763446401
2017-09-23,5.927308073316444
2017-09-24,4.637577153586762
2017-09-25,4.209184787870789
2017-09-26,4.471759565636109
2017-09-27,4.466451279409797
2017-09-28,3.7074327314865294
2017-09-29,4.096036468179324
2017-09-30,5.590623572577727
2017-10-01,4.304547172800587
2017-10-02,4.638478095011846
2017-10-03,5.479901761135432
2017-10-04,4.464006256472679
2017-10-05,4.46578006496729
2017-10-06,4.356626504040063
2017-10-07,4.357569251987893
2017-10-08,4.534488429872453
2017-10-09,4.345070795851019
2017-10-10,4.26249521262535
2017-10-11,4.263186312870972
2017-10-12,4.2041873701050845
2017-10-13,4.464434724440025
2017-10-14,3.782707915845017
2017-10-15,4.06252494787328
2017-10-16,4.41347938046556
2017-10-17,3.212653620349001
2017-10-18,4.6679185858078025
2017-10-19,5.469844446876431
2017-10-20,5.399704217513242
2017-10-21,3.702380710679976
2017-10-22,5.1862445582341605
2017-10-23,5.164364272376493
2017-10-24,5.328881906253107
2017-10-25,3.878711960425864
2017-10-26,3.376456325869575
2017-10-27,3.582718225868656
2017-10-28,3.6303748002937697
2017-10-29,4.8079476254277305
2017-10-30,4.598948370383799
2017-10-31,3.214228959408419
2017-11-01,3.4966996867473115
2017-11-02,3.4314872813754724
2017-11-03,3.3034716181914705
2017-11-04,3.020320072359376
2017-11-05,3.0910023605475816
2017-11-06,3.259666342801434
2017-11-07,3.501361987448573
2017-11-08,3.446301520213765
2017-11-09,3.440745801128912
2017-11-10,3.6023824633930657
2017-11-11,4.085969270083356
2017-11-12,4.722671505745991
2017-11-13,4.683487808478341
2017-11-14,4.66469815566246
2017-11-15,4.719741067844665
2017-11-16,4.947792602602775
2017-11-17,4.651480837466176
2017-11-18,3.285596409569985
2017-11-19,3.262017914372868
2017-11-20,3.38732594085075
2017-11-21,3.2010006557229227
2017-11-22,4.001293432109197
2017-11-23,4.4338798109722
2017-11-24,4.374301170590456
2017-11-25,3.8223681723301177
2017-11-26,3.282247617729932
2017-11-27,3.816810079654524
2017-11-28,3.9929660903224313
2017-11-29,3.7143994956036046
2017-11-30,1.715372069811106
2017-12-01,2.7555118320244123
2017-12-02,3.310240471772352
2017-12-03,3.504401250939782
2017-12-04,4.233402759251412
2017-12-05,4.009934808001775
2017-12-06,4.078884175368761
2017-12-07,4.183460357674999
2017-12-08,4.2189499112879245
2017-12-09,4.13703406291241
2017-12-10,3.709580314795728
2017-12-11,3.4222461360672267
2017-12-12,3.814131803599563
2017-12-13,2.594789462201208
2017-12-14,3.231924226081865
2017-12-15,4.235122369607198
2017-12-16,4.321810932051696
2017-12-17,4.866950492626594
2017-12-18,4.6313015997033045
2017-12-19,4.685426854277203
2017-12-20,4.387418949733566
2017-12-21,4.652884545901654
2017-12-22,4.656121722467048
2017-12-23,4.475528897833152
2017-12-24,4.681976608731405
2017-12-25,4.630984032953429
2017-12-26,4.835100073798474
2017-12-27,4.785503842845603
2017-12-28,4.901041698475634
2017-12-29,4.861237634636167
2017-12-30,4.708654078501741
2017-12-31,3.673892879803827
2018-01-01,4.321793402483124
2018-01-02,4.338885504412011
2018-01-03,4.43567968073801
2018-01-04,3.620016488653688
2018-01-05,4.160097236125751
2018-01-06,3.997548202670949
2018-01-07,4.204410608684982
2018-01-08,4.494618337790201
2018-01-09,4.470767738597623
2018-01-10,4.3604891498013725
2018-01-11,4.173524266316269
2018-01-12,3.711913764743581
2018-01-13,4.241388118643232
2018-01-14,5.035503901088281
2018-01-15,4.793520532988298
2018-01-16,4.303494156696914
2018-01-17,4.288921838750143
2018-01-18,4.863059901491534
2018-01-19,5.008047614966893
2018-01-20,5.116488438016619
2018-01-21,4.6844085288371415
2018-01-22,4.536772925530241
2018-01-23,3.2015325793281697
2018-01-24,4.304386071554998
2018-01-25,4.364075124960824
2018-01-26,4.49766295738779
2018-01-27,4.691500744559649
2018-01-28,4.12135089312447
2018-01-29,3.689194702279869
2018-01-30,5.160615542218471
2018-01-31,5.281055167774326
2018-02-01,5.063878355714444
2018-02-02,5.213185124865476
2018-02-03,5.254554631870603
2018-02-04,5.573779140931779
2018-02-05,5.185872506934189
2018-02-06,4.01801538566722
2018-02-07,4.403144493343585
2018-02-08,3.584727877315773
2018-02-09,3.503133166001311
2018-02-10,4.028243534219639
2018-02-11,3.4593252502690057
2018-02-12,3.832035770383201
2018-02-13,4.943714594111574
2018-02-14,5.136821887582335
2018-02-15,5.122131527352636
2018-02-16,5.433692800527332
2018-02-17,4.880548580085593
2018-02-18,5.015148246378962
2018-02-19,5.482385371114602
2018-02-20,5.373461723468369
2018-02-21,4.789238583596556
2018-02-22,4.122341473175597
2018-02-23,5.107417121911593
2018-02-24,5.4489124165944745
2018-02-25,5.4225317950683065
2018-02-26,5.409623441257492
2018-02-27,5.543640268198358
2018-02-28,5.180510588332464
2018-03-01,4.990597978571317
2018-03-02,5.232999433859151
2018-03-03,5.875050049087284
2018-03-04,5.374322971194524
2018-03-05,5.632396220202742
2018-03-06,5.1029751297007735
2018-03-07,5.6638714228231
2018-03-08,5.105624519192241
2018-03-09,5.818533066521533
2018-03-10,5.204948787480708
2018-03-11,5.970854003704976
2018-03-12,6.440737065721461
2018-03-13,3.5707888567298163
2018-03-14,3.5957759410947747
2018-03-15,4.658633196459945
2018-03-16,4.293437003057282
2018-03-17,3.8667270164830674
2018-03-18,3.917254181344283
2018-03-19,5.136628091819575
2018-03-20,6.060966378092331
2018-03-21,6.169482469509216
2018-03-22,4.763980767540015
2018-03-23,5.725354849611238
2018-03-24,5.197308764008596
2018-03-25,5.479571224011009
2018-03-26,4.216219722592732
2018-03-27,6.062538180885468
2018-03-28,4.369461213601225
2018-03-29,5.606957764896433
2018-03-30,6.03630904828828
2018-03-31,5.662881508543372
2018-04-01,4.725206523082803
2018-04-02,5.583868905396299
2018-04-03,3.470969416556529
2018-04-04,4.363984573648191
2018-04-05,4.533727906425515
2018-04-06,5.451881106502409
2018-04-07,4.405798619174919
2018-04-08,5.688113043604104
2018-04-09,5.286705874016239
2018-04-10,4.160785239208953
2018-04-11,4.352860707069218
2018-04-12,5.457568165385866
2018-04-13,4.168340503958545
2018-04-14,5.880624942352013
2018-04-15,4.181480491888
2018-04-16,4.540237480865689
2018-04-17,4.270026286315423
2018-04-18,4.528747832322136
2018-04-19,5.592211475767629
2018-04-20,4.500707681976747
2018-04-21,4.4910575973183695
2018-04-22,4.500672284365026
2018-04-23,6.129255476535191
2018-04-24,4.93464662628541
2018-04-25,4.0121212932619255
2018-04-26,4.487598065484038
2018-04-27,4.447296760674027
2018-04-28,5.798443636686242
2018-04-29,4.58528673400377
2018-04-30,4.770710134556452
2018-05-01,4.665911062494428
2018-05-02,4.456127806148404
2018-05-03,4.935533659304344
2018-05-04,4.249866322812954
2018-05-05,3.575591259062103
2018-05-06,4.28496118569559
2018-05-07,4.490967150360533
2018-05-08,4.328260277803722
2018-05-09,4.335164856628187
2018-05-10,4.541768468362497
2018-05-11,3.893090795359834
2018-05-12,4.514905764131533
2018-05-13,3.793245811636504
2018-05-14,4.814734767131569
2018-05-15,3.6240941427991
2018-05-16,4.056228920808164
2018-05-17,4.415055584649023
2018-05-18,5.504501657328974
2018-05-19,5.438820181941427
2018-05-20,4.904032296493757
2018-05-21,4.547564217018822
2018-05-22,4.767004875948703
2018-05-23,4.606992419234321
2018-05-24,4.323111510796617
2018-05-25,3.5463102915708875
2018-05-26,3.7142108444804776
2018-05-27,4.886234419480214
2018-05-28,4.884058632276798
2018-05-29,4.348288840611937
2018-05-30,4.701338802329116
2018-05-31,5.686446133384504
2018-06-01,4.578789824978109
2018-06-02,4.473605683552361
2018-06-03,3.773344351962298
2018-06-04,4.510852194135626
2018-06-05,4.458970136973407
2018-06-06,5.935669156488919
2018-06-07,3.952057799263149
2018-06-08,4.363807863348557
2018-06-09,3.783004092018591
2018-06-10,3.6095163321431984
2018-06-11,3.633275789711176
2018-06-12,3.840592010479825
2018-06-13,3.842674271806642
2018-06-14,2.9234042391034167
2018-06-15,5.183033666459897
2018-06-16,4.577533078858719
2018-06-17,5.48031992012155
2018-06-18,5.275242187661828
2018-06-19,4.272879047194238
2018-06-20,4.0776241290206645
2018-06-21,3.5708639418336685
2018-06-22,4.59267311814594
2018-06-23,4.280507173697426
2018-06-24,5.913504052234513
2018-06-25,4.588264396127706
2018-06-26,6.000750224896381
2018-06-27,4.216727159844926
2018-06-28,3.877521121807616
2018-06-29,4.495396926730878
2018-06-30,4.477394803218329
2018-07-01,4.672344943542713
2018-07-02,4.866972293267965
2018-07-03,4.764467858387343
2018-07-04,6.228427449529871
2018-07-05,6.263832157987654
2018-07-06,6.027943341080112
2018-07-07,4.313189352246384
2018-07-08,4.185136641287757
2018-07-09,2.6112700351128133
2018-07-10,3.5316793344537905
2018-07-11,2.883785418484206
2018-07-12,4.286786424243623
2018-07-13,3.9893742844206463
2018-07-14,4.591407131466032
2018-07-15,2.696429878096822
2018-07-16,3.9665149665960673
2018-07-17,4.756669218875415
2018-07-18,4.163640117893564
2018-07-19,3.304983479188048
2018-07-20,4.041924035331786
2018-07-21,3.802007753486179
2018-07-22,5.496297152057639
2018-07-23,5.190937853526268
2018-07-24,3.9227646082503975
2018-07-25,4.612259820303425
2018-07-26,5.541257912695135
2018-07-27,5.828337481043309
2018-07-28,4.124492564514068
2018-07-29,4.617020822463214
2018-07-30,3.83007552238526
2018-07-31,3.5520806678606016
2018-08-01,4.263170681280296
2018-08-02,4.487673649013576
2018-08-03,5.757451712920409
2018-08-04,4.63856930934374
2018-08-05,5.81944260911637
2018-08-06,4.602010214081587
2018-08-07,4.165598452894598
2018-08-08,3.5669102859561512
2018-08-09,4.17701170958664
2018-08-10,4.516375152443752
2018-08-11,4.547181551682103
2018-08-12,4.0136153611252885
2018-08-13,4.600155821183296
2018-08-14,3.950816420434697
2018-08-15,3.0964686176771297
2018-08-16,3.30704484186388
2018-08-17,3.978532295608688
2018-08-18,4.230857517697091
2018-08-19,4.627015058790529
2018-08-20,5.764072697160731
2018-08-21,5.87630198949749
2018-08-22,5.86409412925514
2018-08-23,6.070598167102292
2018-08-24,4.679898018773427
2018-08-25,4.800494957784456
2018-08-26,5.027166050934685
2018-08-27,4.093914922389148
2018-08-28,4.6004802333607095
2018-08-29,4.832498472551101
2018-08-30,4.710402465357238
2018-08-31,3.9020080236593966
2018-09-01,4.663952527621914
2018-09-02,4.771706415537119
2018-09-03,6.102712497458207
2018-09-04,6.102154053247974
2018-09-05,6.138084056696995
2018-09-06,6.241395636857763
2018-09-07,5.938636051026228
2018-09-08,6.317136257354981
2018-09-09,5.805385492654885
2018-09-10,5.96295783754265
2018-09-11,4.746413605620095
2018-09-12,6.156956820157735
2018-09-13,4.696823514177093
2018-09-14,4.621007898818584
2018-09-15,5.819535681817924
2018-09-16,4.122882585853894
2018-09-17,5.978207114374156
2018-09-18,5.705150762064939
2018-09-19,4.107588431610541
2018-09-20,4.681755194067491
2018-09-21,5.8407744498667
2018-09-22,6.017102804263091
2018-09-23,4.631844765092066
2018-09-24,4.573502748929895
2018-09-25,5.727907365158664
2018-09-26,4.398217969919001
2018-09-27,4.128669443264494
2018-09-28,4.1644233919966425
2018-09-29,3.9438980603125695
2018-09-30,3.923338425757066
2018-10-01,3.9319268688892057
2018-10-02,3.798711711654652
2018-10-03,3.8117007601676014
2018-10-04,3.2251005561812383
2018-10-05,3.178180931903288
2018-10-06,3.2178317092756807
2018-10-07,3.371236705464795
2018-10-08,3.4689158060048486
2018-10-09,3.8088276100899456
2018-10-10,4.262700557304878
2018-10-11,5.313235722644624
2018-10-12,5.079572158028306
2018-10-13,4.006481919631531
2018-10-14,3.898012419893613
2018-10-15,3.946692760878293
2018-10-16,3.32753659664876
2018-10-17,4.615881967262997
2018-10-18,3.787697780896872
2018-10-19,3.548004505488398
2018-10-20,3.096934931602388
2018-10-21,3.6898097235470457
2018-10-22,3.5876310244312544
2018-10-23,4.5960677985360014
